6.036988762898199967e-01,2.593618737503704530e-01,2.035246054673546523e-01,1.762904837097595823e-01,1.465755767031102774e-01
6.088039958151386655e-01,2.605646977721165491e-01,2.093956447802752530e-01,2.021992483828549125e-01,1.495901105645493223e-01
6.127969588367884191e-01,2.659322288092659248e-01,2.173100351687008991e-01,2.036362586672420261e-01,1.518463539334349022e-01
6.136483564698569371e-01,2.690930158614462941e-01,2.179038874500703604e-01,2.209729638528762918e-01,1.529014515420464848e-01
6.198484376787428696e-01,2.733917292034762081e-01,2.339556680783971554e-01,2.429727922794684414e-01,1.542310950845402762e-01
6.226890389999381048e-01,2.794836624473763798e-01,2.348232597742085648e-01,2.455814063602579922e-01,1.549554841851620568e-01
6.302476046286027422e-01,2.899446871158293249e-01,2.393066560403327159e-01,2.516271111431833130e-01,1.549696799389721491e-01
6.376323760471663826e-01,2.928270626109989450e-01,2.404665327970415267e-01,2.565315315993302314e-01,1.579319871893865024e-01
6.421913097430577144e-01,2.960770370857358502e-01,2.442569618903201456e-01,2.582066865866026739e-01,1.625895415648222486e-01
6.456098936866833116e-01,2.997692498439541442e-01,2.474462237474581716e-01,2.591351253745076133e-01,1.649953177723357256e-01
6.543288631133411526e-01,3.066545321300755411e-01,2.498154424383289274e-01,2.605926234774553762e-01,1.656976291890077946e-01
6.558936531193884090e-01,3.095985926819617151e-01,2.573404338387110246e-01,2.614436366813412960e-01,1.665639723610092549e-01
6.560902422039972537e-01,3.183582699850114883e-01,2.582915665993500420e-01,2.645240653357401328e-01,1.699212563849044344e-01
6.569635854334873182e-01,3.306291971611384217e-01,2.755074246727775011e-01,2.646069659562889642e-01,1.737833391896073110e-01
6.627222968516514046e-01,3.336871683593913285e-01,2.781634440293506150e-01,2.689317965992543136e-01,1.753563029078893665e-01
6.646957929043982860e-01,3.340779071556844726e-01,2.789851488734308993e-01,2.690212100172485465e-01,1.760663539557060508e-01
6.670883081585056162e-01,3.455550898410346683e-01,2.816244084979260265e-01,2.692330363942780913e-01,1.777609932695294881e-01
6.673004425901672976e-01,3.462369148457211110e-01,2.834438890033796343e-01,2.702498401759928504e-01,1.791612556675649948e-01
6.843505112676242508e-01,3.488840146835159306e-01,2.856860339133872606e-01,2.720111011207462792e-01,1.883265405934132219e-01
6.848494591809107801e-01,3.612821720692786509e-01,2.885707736691649483e-01,2.726265599716649057e-01,1.963119763762184444e-01
6.918277695674336369e-01,3.654019994942946381e-01,2.909540119802084823e-01,2.747767238237842635e-01,1.975166937608374418e-01
6.987350548787060189e-01,3.807812770583484108e-01,2.917672084226973217e-01,2.752659485465104861e-01,2.012895744876198878e-01
7.012492605184013073e-01,3.860510261892033945e-01,2.975075291296980784e-01,2.775595095717112160e-01,2.085526174179905268e-01
7.089751717601194825e-01,3.880674954326059911e-01,2.975982097720318298e-01,2.791724138753848283e-01,2.106540056918536075e-01
7.175850406528468950e-01,3.925202304656567054e-01,2.976420944167474936e-01,2.804416704625900536e-01,2.191631125515723644e-01
7.434249997686942502e-01,4.089065489180375157e-01,3.000039515071203367e-01,2.815413498399439440e-01,2.209406857992292361e-01
7.730492535390072195e-01,4.172965031742147946e-01,3.018724186257008002e-01,2.871473995525180567e-01,2.217872037535356944e-01
7.733182213140257222e-01,4.200577648200554681e-01,3.019587428844612287e-01,2.881998999339184242e-01,2.322477635746994507e-01
7.758849782394050543e-01,4.205484053457347882e-01,3.031806432633750714e-01,2.900329144465506048e-01,2.339645824340716718e-01
7.792838751385443574e-01,4.285990840675698021e-01,3.032729942395583356e-01,3.009066064560920184e-01,2.397585844420474233e-01
7.970946076064152619e-01,4.374179515482105596e-01,3.050325364800150485e-01,3.014092167178991089e-01,2.397793535911258711e-01
8.193885855880169711e-01,4.402872298768357728e-01,3.069159719231004946e-01,3.050932667783292640e-01,2.499879621945456931e-01
8.266233854670814729e-01,4.416274443505323610e-01,3.087888307309756275e-01,3.060078243117821395e-01,2.509277975725553445e-01
8.272372416698962061e-01,4.442344606241894200e-01,3.093951071362472383e-01,3.111886815686155106e-01,2.509584748752985428e-01
8.557409345848213666e-01,4.454018368155893137e-01,3.096764353881839016e-01,3.115312726103509067e-01,2.574080461237016615e-01
8.734330975399788866e-01,4.498235202541822075e-01,3.189495256953697178e-01,3.147763799445341126e-01,2.624180196160265655e-01
8.752073891847498288e-01,4.503649407559538465e-01,3.233598170251582027e-01,3.162902687570020022e-01,2.645044887974069003e-01
9.159964316602585699e-01,4.510355567904436036e-01,3.236693997234865172e-01,3.170333683558319571e-01,2.696956684529741022e-01
9.588182635693021094e-01,4.512724457088585495e-01,3.354786399630459437e-01,3.176409052882366857e-01,2.698373805303346806e-01
9.621874037579023486e-01,4.553729668406996112e-01,3.357417545236650036e-01,3.196505101932289872e-01,2.704780472110012157e-01
9.787606870019768257e-01,4.561858168810500325e-01,3.447344107281015146e-01,3.196866833677415309e-01,2.747552393642276325e-01
9.998019211195845468e-01,4.727024382706945249e-01,3.492936163618797218e-01,3.202019027562302833e-01,2.751019924904435365e-01
1.014965882536135844e+00,4.760681815149724883e-01,3.506415423712270774e-01,3.211103558996024621e-01,2.849774086440846621e-01
1.032741931813107694e+00,4.778053289724228381e-01,3.554572425883176789e-01,3.213470982333091475e-01,2.863757852561136241e-01
1.171092209057447153e+00,4.781798254196254483e-01,3.555306686281462514e-01,3.224719017660299114e-01,2.874937139014878684e-01
1.334442855809182316e+00,4.791504951476459051e-01,3.558097835167282064e-01,3.230879995299878460e-01,2.928699296545306807e-01
1.337455407253517192e+00,4.847136634673316902e-01,3.637591103822739869e-01,3.235820896491119480e-01,2.962452362347697821e-01
1.341706412540874860e+00,4.851827656911614217e-01,3.645299475367859143e-01,3.237353879743942731e-01,2.983648347222806474e-01
1.342637890034743986e+00,4.871137564120160968e-01,3.697321206669644256e-01,3.240468909528931296e-01,3.003692896280225622e-01
1.349023003071440074e+00,4.903884952703146949e-01,3.706170927330486586e-01,3.274734630811699243e-01,3.060846954851091928e-01
1.354332329718442196e+00,4.998836992900314580e-01,3.714342773547493759e-01,3.275466792844977104e-01,3.064174392793015955e-01
1.356395524471745606e+00,5.044133236087692262e-01,3.716343903674716453e-01,3.317121411473598624e-01,3.150104045395701324e-01
1.360657544700542454e+00,5.072275795752173577e-01,3.748009422421094694e-01,3.351541735370819897e-01,3.234139901183916144e-01
1.372064712495283390e+00,5.150203721766237752e-01,3.748519581176882887e-01,3.352633845652187028e-01,3.242543169984723472e-01
1.382502851216681483e+00,5.163545158933759982e-01,3.819074311704808156e-01,3.361334831708815418e-01,3.247300834332045305e-01
1.383152975231560111e+00,5.175159327865191949e-01,3.864325006220050707e-01,3.368738582687860195e-01,3.328221136021123350e-01
1.383394080788088676e+00,5.177604489857999814e-01,3.874781148342122949e-01,3.380276401363356831e-01,3.353521089954319412e-01
1.397091459851793838e+00,5.232213569449896129e-01,3.945920978569957271e-01,3.381888361379185581e-01,3.370772952650750165e-01
1.400295132572647816e+00,5.235345167257927645e-01,3.991549837275638057e-01,3.396776034200772454e-01,3.512006286395151777e-01
1.412344505671910389e+00,5.302979337185425024e-01,4.046644739710819616e-01,3.408471141065132493e-01,3.529217816723479451e-01
1.416676761825615083e+00,5.304468594757316691e-01,4.075544998984441114e-01,3.423570868563790004e-01,3.529242556865636038e-01
1.416752925240713168e+00,5.309534642391731118e-01,4.110308327549505591e-01,3.424311816918356177e-01,3.648965468042716931e-01
1.427050783701924841e+00,5.314363816717377897e-01,4.119118876100217874e-01,3.429738421050851360e-01,3.700744085922260118e-01
1.434044244387552292e+00,5.350272745036573907e-01,4.150903314834463731e-01,3.432217889289284618e-01,3.818732373833328975e-01
1.437913800898623418e+00,5.420239933989682291e-01,4.152402547139694144e-01,3.465057457487919490e-01,3.952910910552895896e-01
1.440835514210780488e+00,5.427465404070214161e-01,4.158413564187762312e-01,3.472930265189474452e-01,3.961821973902088234e-01
1.450398355956589391e+00,5.546921416446907172e-01,4.200577648200554681e-01,3.483990672034574243e-01,3.968879477843616499e-01
1.468715419887484996e+00,5.576681624885054811e-01,4.231683364235614420e-01,3.498611600113938902e-01,3.979596035024030587e-01
1.472991238246691204e+00,5.690475865735008520e-01,4.303763311950564718e-01,3.504263498203492588e-01,4.010740761776952490e-01
1.484805948183308244e+00,5.715064982632831470e-01,4.313644571595336430e-01,3.521159042408707474e-01,4.020372721315999542e-01
1.486928026986575224e+00,5.778788854506100581e-01,4.367077595343847873e-01,3.522844504297399926e-01,4.028876978885257421e-01
1.487614706465124836e+00,5.808037982032355773e-01,4.370086904046842080e-01,3.540595473355277467e-01,4.051937130351241922e-01
1.524139770916159264e+00,5.869817731365349900e-01,4.384482170493680941e-01,3.572825997064736359e-01,4.082347342169775350e-01
1.538824432002105613e+00,5.894318794008623907e-01,4.407785469827276703e-01,3.573580107800670702e-01,4.150609469063742951e-01
1.539002154946610856e+00,5.916910370451282652e-01,4.412166476145760741e-01,3.580712906911793780e-01,4.163482594608047260e-01
1.552544786075113814e+00,5.921931540012712603e-01,4.416652339603837629e-01,3.668238599312758086e-01,4.191024534829192461e-01
1.556643149163652096e+00,5.978415311952274269e-01,4.435556551059371411e-01,3.670851179658600194e-01,4.242764190107318201e-01
1.562819255692789788e+00,5.998748662476224291e-01,4.440404107559124403e-01,3.674354257717323824e-01,4.243885787180949332e-01
1.568958083925830138e+00,6.022754403655011801e-01,4.448793769241055074e-01,3.698175529477291112e-01,4.290553550509292324e-01
1.593414571875566788e+00,6.026208338537086817e-01,4.459947974257341130e-01,3.700864732349203878e-01,4.305269821194486202e-01
1.593797453237872919e+00,6.036988762898199967e-01,4.467380240431432226e-01,3.707232321285638399e-01,4.311060436621814151e-01
1.599536192157723580e+00,6.060995665977044755e-01,4.473225570876163681e-01,3.708279147073958448e-01,4.346623162637641147e-01
1.607490599709507473e+00,6.088039958151386655e-01,4.476102994703425320e-01,3.722085152433975419e-01,4.348516291553877200e-01
1.622443815922838706e+00,6.127969588367884191e-01,4.494129278315889819e-01,3.755632816364524729e-01,4.351138131591830716e-01
1.622473686728612474e+00,6.136483564698569371e-01,4.547662357531300770e-01,3.758621539662105326e-01,4.354026386911556412e-01
1.622655105159963140e+00,6.149876121563903064e-01,4.581638226117547008e-01,3.761923686706363790e-01,4.360132444702824461e-01
1.625517382174420877e+00,6.198484376787428696e-01,4.610568125241271686e-01,3.780905562944524845e-01,4.361397137649933309e-01
1.627103296697432144e+00,6.223077352075081503e-01,4.622258713335214431e-01,3.804040767768685494e-01,4.372126674208194896e-01
1.629452017325101920e+00,6.226890389999381048e-01,4.637242531222174891e-01,3.804187830458430897e-01,4.393808128151973635e-01
1.630629919138580020e+00,6.239453829977312793e-01,4.735675328629636027e-01,3.814718375390603322e-01,4.416075907965476000e-01
1.631800033651443771e+00,6.271564526669380912e-01,4.756126585443039012e-01,3.820184218953842636e-01,4.425814731444255856e-01
1.632421822090491137e+00,6.302476046286027422e-01,4.793813843296050869e-01,3.825669101116558335e-01,4.433820986823413524e-01
1.632994875915027455e+00,6.315574412674465066e-01,4.810245705547785411e-01,3.827926739271968470e-01,4.443084678629020678e-01
1.633801107187749402e+00,6.326754280753548176e-01,4.833199441062105972e-01,3.845191718926747049e-01,4.448550491665873019e-01
1.640676723562120243e+00,6.376323760471663826e-01,4.851827656911614217e-01,3.852465204354231232e-01,4.451922655637631232e-01
1.647998347612945613e+00,6.421821683296631278e-01,4.882505478721447800e-01,3.859772531889259506e-01,4.461569596769175972e-01
1.649606859947404081e+00,6.421913097430577144e-01,4.938916230949471076e-01,3.873770556810059440e-01,4.468127654012430394e-01
1.652686730278222216e+00,6.426844093438213168e-01,4.941365104007001130e-01,3.880666847727747837e-01,4.516026795669687566e-01
1.653769416066864784e+00,6.427148016206910563e-01,5.034386597998228297e-01,3.909361825874235752e-01,4.532635070246191500e-01
1.664457613156990590e+00,6.456098936866833116e-01,5.077733096338324925e-01,3.910673932290595900e-01,4.536943074321027058e-01
1.670636068809847830e+00,6.468089204580730334e-01,5.111853520662910100e-01,3.921774041431915214e-01,4.552290109784735694e-01
1.680883410416962542e+00,6.491619288080892058e-01,5.175159327865191949e-01,3.933964529051734993e-01,4.555396313055345980e-01
1.693001165481038850e+00,6.493452448706971136e-01,5.189969607536555340e-01,3.939466551108420922e-01,4.564043146229442849e-01
1.693140430956178388e+00,6.529258855660285965e-01,5.196987572513558362e-01,3.955198231722459323e-01,4.586969237048528769e-01
1.694404354410866453e+00,6.543288631133411526e-01,5.222977010305661638e-01,3.958028868893143648e-01,4.587175160563866094e-01
1.697441211934999306e+00,6.560902422039972537e-01,5.259291925776439225e-01,3.970231278368361316e-01,4.605285238262108449e-01
1.704301955341395614e+00,6.587922817738754988e-01,5.265346752667523500e-01,3.980565307419783871e-01,4.608654964366645790e-01
1.714546100963841191e+00,6.627222968516514046e-01,5.330854353373428722e-01,3.986638047461038559e-01,4.617311874360628399e-01
1.732950707234521159e+00,6.646957929043982860e-01,5.338715972726434389e-01,4.015396069095766851e-01,4.617759547682481203e-01
1.755051319590965608e+00,6.661877053914506686e-01,5.350272745036573907e-01,4.015675146948837759e-01,4.621667225629791376e-01
1.759849343868674199e+00,6.670883081585056162e-01,5.382063453480603332e-01,4.028286642126464590e-01,4.632071650694919995e-01
1.763531493429024710e+00,6.673004425901672976e-01,5.383140030510394913e-01,4.029791686830293540e-01,4.637211615732806935e-01
1.764443947282624103e+00,6.687159217122859989e-01,5.427117360907046661e-01,4.045277567267854257e-01,4.643499024499292416e-01
1.795840595516733806e+00,6.700273849362301526e-01,5.450683806765400652e-01,4.098691024082775081e-01,4.645287601762712049e-01
1.801694070886219690e+00,6.848494591809107801e-01,5.488704854977509706e-01,4.105065831934170406e-01,4.654608412687537555e-01
1.805492211973038330e+00,6.918277695674336369e-01,5.515731296764789793e-01,4.117675851554984390e-01,4.656920014305453437e-01
1.806629785095117402e+00,6.950578480878991661e-01,5.528989920121095691e-01,4.119398702469674878e-01,4.660073831989801074e-01
1.807042428923615107e+00,6.964955268178260051e-01,5.542902393699898900e-01,4.144431635272359249e-01,4.674510897120364161e-01
1.823439494512903325e+00,6.985370842457657714e-01,5.566825521673585131e-01,4.150396955955474865e-01,4.679134714060645961e-01
1.836461320533941288e+00,6.987350548787060189e-01,5.618320444174937922e-01,4.175965559091085466e-01,4.684243804501278530e-01
1.844671678871732556e+00,7.089751717601194825e-01,5.624261378894618302e-01,4.192764818377055502e-01,4.700666480107800749e-01
1.875182164518767181e+00,7.175850406528468950e-01,5.675505212066767058e-01,4.214221647346094723e-01,4.746568752455394558e-01
1.915490158221275774e+00,7.272001105372926100e-01,5.682096262558588018e-01,4.216477941378806715e-01,4.756628650938281577e-01
1.916441866156197271e+00,7.284027120804565936e-01,5.690475865735008520e-01,4.224647577545875277e-01,4.769217516350585662e-01
2.006644559416061568e+00,7.383967933948623052e-01,5.691277366178231212e-01,4.232693569926850308e-01,4.770940020238385038e-01
2.009969511901891437e+00,7.434249997686942502e-01,5.717573685369637948e-01,4.250145083956309300e-01,4.771897709975384538e-01
2.060900250447451398e+00,7.448937025427617709e-01,5.723898511342566664e-01,4.263587873710971143e-01,4.802968838809223429e-01
2.068240739757826852e+00,7.466895300268767688e-01,5.726411816166122604e-01,4.274265567186426029e-01,4.809183586397224319e-01
2.134640422933081094e+00,7.495540357763058603e-01,5.736912230004173052e-01,4.276534645042619487e-01,4.809284723503178260e-01
2.149116432274035038e+00,7.532665135936330580e-01,5.744974999417470363e-01,4.301953812741886596e-01,4.820038177950806135e-01
2.161869779950214898e+00,7.583873460652621468e-01,5.748724551254151827e-01,4.306972352405534776e-01,4.822372769526322989e-01
2.163513929780890965e+00,7.598668554360503702e-01,5.749948298376542644e-01,4.320221753040002777e-01,4.827653609849681393e-01
2.176366941376444597e+00,7.600831679865650559e-01,5.777324409104531711e-01,4.347562114322183757e-01,4.889164970681970090e-01
2.186492559083182741e+00,7.607029733859392850e-01,5.778788854506100581e-01,4.363744083596055590e-01,4.925373784267332300e-01
2.196316262833645894e+00,7.608715056343404726e-01,5.779576088673649137e-01,4.364395943770593700e-01,4.928796386223114334e-01
2.204329501102632261e+00,7.661497962183821953e-01,5.795608482361549463e-01,4.381583241282046015e-01,4.944010598236474596e-01
2.206731157159119938e+00,7.668524401470701024e-01,5.795754514591638928e-01,4.384686972116084158e-01,4.944362121631059592e-01
2.212491993675403723e+00,7.686830816080896245e-01,5.806791245869786788e-01,4.391741683141500152e-01,4.944604897242139141e-01
2.222311731767415033e+00,7.707414047427230130e-01,5.842675411593585277e-01,4.431464208205672106e-01,5.007003639665672523e-01
2.234639364546918916e+00,7.708957463330972093e-01,5.851699782953240225e-01,4.445552453617081512e-01,5.009422183803916573e-01
2.254265756360065431e+00,7.733182213140257222e-01,5.868955200074567058e-01,4.455604026416192798e-01,5.045158905668849503e-01
2.259797379094564018e+00,7.741152488051086245e-01,5.874523747617299563e-01,4.468763632535590058e-01,5.055511351386924312e-01
2.285940048338045649e+00,7.764676925586134759e-01,5.878623319763214283e-01,4.479730441997386015e-01,5.059249496176586591e-01
2.322151902722091599e+00,7.774633459599892271e-01,5.889869367769583475e-01,4.513103786322297251e-01,5.059748838272748461e-01
2.344273756188358870e+00,7.774792787949367234e-01,5.916910370451282652e-01,4.521528468254220612e-01,5.063954398373391452e-01
2.358559270622877069e+00,7.776098489090994548e-01,5.921931540012712603e-01,4.523882154708757097e-01,5.070195217850895775e-01
2.386799153603293977e+00,7.782271458162822730e-01,5.928923714527294386e-01,4.533679116420334942e-01,5.077678940976775301e-01
2.399745012329923544e+00,7.792838751385443574e-01,5.974188061925581605e-01,4.533803147332802208e-01,5.101239786975105828e-01
2.404186421793538031e+00,7.818138807733923112e-01,5.977136445707026402e-01,4.545524393594603807e-01,5.123174427896025618e-01
2.417682444463439051e+00,7.818279880543733684e-01,5.978415311952274269e-01,4.570723397060277859e-01,5.125904977184929656e-01
2.446827619254348996e+00,7.829922475074191368e-01,5.998748662476224291e-01,4.598589880943580455e-01,5.144443183554360255e-01
2.458146767450359871e+00,7.837584900278358191e-01,6.014204826979786533e-01,4.613005022342918093e-01,5.148003184394686071e-01
2.461201887118813048e+00,7.855524202923075405e-01,6.022754403655011801e-01,4.614068150579215266e-01,5.170064746880868034e-01
2.461337408083146272e+00,7.865051520599571910e-01,6.036988762898199967e-01,4.621015728452899651e-01,5.180699969531377125e-01
2.464965429245723261e+00,7.866221038762686302e-01,6.056731990432915325e-01,4.627248961047783493e-01,5.180884377555576847e-01
2.486271898839591543e+00,7.876660205052967711e-01,6.074250683188860966e-01,4.635122024254784701e-01,5.204290445782311370e-01
2.523425673690354643e+00,7.897000439903207880e-01,6.083204387453146067e-01,4.654361844234508050e-01,5.209688035627008107e-01
2.524776100708522986e+00,7.915294643343636638e-01,6.087881875494147721e-01,4.672892666648061910e-01,5.218885081148872951e-01
2.589570122603790825e+00,7.930867287363825291e-01,6.088039958151386655e-01,4.678017284615635929e-01,5.219492675863113273e-01
2.598719331540853883e+00,7.964435963355590564e-01,6.127969588367884191e-01,4.706154640209720963e-01,5.253197189452166738e-01
2.599580056261821870e+00,7.970946076064152619e-01,6.136483564698569371e-01,4.729380127339828932e-01,5.276519622304028934e-01
2.617698642525031261e+00,8.014022694078060116e-01,6.138896921354234371e-01,4.749903005017526714e-01,5.284067986311493659e-01
2.629785151064295334e+00,8.017914209020312599e-01,6.156953855559176292e-01,4.753068854771829166e-01,5.295388808716996465e-01
2.659267995271588081e+00,8.018803468533490797e-01,6.198484376787428696e-01,4.800325803676391279e-01,5.299902977593285991e-01
2.662044390940639271e+00,8.023266634913126527e-01,6.226890389999381048e-01,4.817310642051083058e-01,5.313960975150288091e-01
2.663391030155859873e+00,8.039924973976801947e-01,6.244546506433720223e-01,4.849208042089218074e-01,5.323856673579245857e-01
2.673168079857977997e+00,8.111088431672369703e-01,6.258287253310673703e-01,4.861067852720207250e-01,5.325695757906474537e-01
2.674831786730394345e+00,8.135317593877783304e-01,6.262584635006376299e-01,4.870721453808493639e-01,5.468167496665157223e-01
2.696613922214396997e+00,8.170611041801965069e-01,6.270522650640119044e-01,4.882116647673735987e-01,5.490507204336511071e-01
2.701419379150426181e+00,8.190328924808105704e-01,6.282631068876345370e-01,4.884802679211659449e-01,5.496263026144920794e-01
2.705894682706251775e+00,8.193885855880169711e-01,6.291122575731444844e-01,4.892580946778010142e-01,5.588948869952453657e-01
2.713312373309335168e+00,8.228702425610228133e-01,6.296704697438523235e-01,4.905384148916775433e-01,5.591856627667172175e-01
2.713685428452263348e+00,8.236538446690647719e-01,6.302476046286027422e-01,4.920158972631730188e-01,5.595846378872743054e-01
2.725147566571626712e+00,8.272372416698962061e-01,6.333800993166981419e-01,4.953137649734342673e-01,5.618965411733185533e-01
2.727390724025686719e+00,8.319657594711449278e-01,6.337701502026775735e-01,4.955543690674847901e-01,5.620669543316475503e-01
2.735984020823264196e+00,8.368554466089898058e-01,6.347589615220480264e-01,4.973051171563142026e-01,5.624056381583940611e-01
2.751206473979890266e+00,8.386084350995457459e-01,6.348889837014771720e-01,4.975970953609717418e-01,5.637638228353727410e-01
2.768952713008554500e+00,8.439402590636030377e-01,6.361214697182026034e-01,5.024711259017381471e-01,5.656213278062131034e-01
2.795540828775972209e+00,8.441575081812972003e-01,6.362786142842541404e-01,5.041471237869938893e-01,5.680636088176469478e-01
2.805549562857318158e+00,8.508960125906620542e-01,6.373192405801892946e-01,5.134325364193690344e-01,5.701991290345488350e-01
2.810039975173941773e+00,8.557409345848213666e-01,6.376323760471663826e-01,5.141038362019074714e-01,5.712148866459038077e-01
2.813370477886634635e+00,8.584334767838535107e-01,6.454025131400650261e-01,5.145773214824356234e-01,5.741984205136727581e-01
2.825446034415839858e+00,8.586288777669092154e-01,6.456098936866833116e-01,5.149634655504070624e-01,5.746528167137804344e-01
2.830298655623917803e+00,8.586471800943290544e-01,6.463766032360921399e-01,5.177164088864648628e-01,5.844207968407404419e-01
2.856391887783164663e+00,8.599429642573873656e-01,6.469464672706771724e-01,5.179475152096446600e-01,5.867336294847579348e-01
2.891264500580380314e+00,8.619994175587665231e-01,6.474539232445578607e-01,5.188545459458356879e-01,5.884675264004984863e-01
2.903525204566326234e+00,8.637494023863122594e-01,6.503419669072239007e-01,5.214903595478894704e-01,5.902773977370088243e-01
2.910837164744309646e+00,8.647528507567461276e-01,6.520434979789070384e-01,5.215466677448549193e-01,5.914768942930180851e-01
3.002493246801702931e+00,8.649545087388397224e-01,6.543288631133411526e-01,5.216519706561454361e-01,5.935921143975310121e-01
3.027008433631406703e+00,8.705516455978116186e-01,6.560902422039972537e-01,5.256019967577099106e-01,5.991009292995032043e-01
3.033144741539560929e+00,8.752073891847498288e-01,6.564043637304823875e-01,5.357396562562581899e-01,5.996586396007249631e-01
3.036107897093127672e+00,8.770103765774381888e-01,6.566264639699859185e-01,5.363290255739526780e-01,6.009467905439958013e-01
3.051189223348549362e+00,8.781388718644680402e-01,6.581349375067888641e-01,5.380651633966074820e-01,6.019476046781997436e-01
3.062051419208105418e+00,8.808695641766283169e-01,6.583903526117665939e-01,5.426406504527566677e-01,6.028592326378248156e-01
3.068800833277883999e+00,8.809644984559308334e-01,6.585220164430952705e-01,5.442157507611352640e-01,6.053083732676981521e-01
3.074624221922612755e+00,8.833763846809075115e-01,6.594341280451010423e-01,5.448504660760427054e-01,6.068722298761531908e-01
3.086860094844448454e+00,8.908108401461518611e-01,6.600570984806780617e-01,5.485135951835731216e-01,6.074368463398786000e-01
3.107624249591364851e+00,8.929545645434852075e-01,6.627222968516514046e-01,5.495275830394842353e-01,6.089153817092041177e-01
3.131852375388559651e+00,8.983079421186492830e-01,6.646957929043982860e-01,5.495533716660013779e-01,6.125717572306188519e-01
3.187845668363733509e+00,8.985006105484718564e-01,6.670883081585056162e-01,5.502678242845191470e-01,6.176697908346224786e-01
3.244717733800515536e+00,8.995892013452583269e-01,6.673004425901672976e-01,5.547046169672164018e-01,6.194082234099040907e-01
3.289675069417525410e+00,8.996684927004297005e-01,6.716356614828148386e-01,5.581978811163589294e-01,6.209781611705681437e-01
3.316014008152096348e+00,9.026223108083563096e-01,6.726393731051188984e-01,5.617733766286130415e-01,6.216242182334883459e-01
3.370393814285312928e+00,9.055845962192607956e-01,6.814887753040044238e-01,5.626047835909770978e-01,6.226878231401519193e-01
3.381439890527786485e+00,9.057051530810010798e-01,6.834127708736597029e-01,5.662878856195192601e-01,6.229866096495241257e-01
3.411006463248636322e+00,9.093531541267533269e-01,6.834522130914451044e-01,5.726770909153323652e-01,6.282401134150922273e-01
3.413502154391444332e+00,9.103824029792292327e-01,6.848494591809107801e-01,5.741759905598239344e-01,6.302726014732437099e-01
3.415035429473353812e+00,9.130293015869999085e-01,6.852474765275147206e-01,5.788035204875763284e-01,6.344358174718826016e-01
3.419348619417654778e+00,9.141632854816175158e-01,6.918277695674336369e-01,5.818677749184886228e-01,6.356486810221672057e-01
3.428847714188654194e+00,9.156415295070832183e-01,6.921919296710233871e-01,5.923683242419850448e-01,6.428285334282768382e-01
3.440671921740706907e+00,9.159964316602585699e-01,6.923190393995261038e-01,5.928011722480320822e-01,6.430558221914858263e-01
