1709707934183, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707934186, -0.29703933,0.9695699,8.956695,0.07070687,-0.11664636,-0.010785793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707934190, -0.3018303,0.9695699,8.956695,0.069641605,-0.1123853,-0.0054594753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707934195, -0.3018303,0.9695699,8.956695,0.069641605,-0.1123853,-0.0054594753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707934200, -0.3018303,0.9695699,8.956695,0.069641605,-0.1123853,-0.0054594753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707934205, -0.3018303,0.9695699,8.956695,0.069641605,-0.1123853,-0.0054594753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707934210, -0.3018303,0.9695699,8.956695,0.069641605,-0.1123853,-0.0054594753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707934215, -0.3018303,0.9695699,8.956695,-0.0017310532,0.026098955,-0.043808963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038615803,0.02143843,-0.044075277,0.0,0.0,0.0,-26.98125,-6.4125004,-33.600002,0.0,0.0,0.0,0.0,0.0,0.0
1709707934220, -0.3018303,0.9695699,8.956695,-0.0017310532,0.026098955,-0.043808963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038615803,0.02143843,-0.044075277,0.0,0.0,0.0,-26.98125,-6.4125004,-33.600002,0.0,0.0,0.0,0.0,0.0,0.0
1709707934225, -0.3018303,0.9695699,8.956695,-0.0017310532,0.026098955,-0.043808963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038615803,0.02143843,-0.044075277,0.0,0.0,0.0,-26.98125,-6.4125004,-33.600002,0.0,0.0,0.0,0.0,0.0,0.0
1709707934230, -0.3018303,0.9695699,8.956695,-0.0017310532,0.026098955,-0.043808963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038615803,0.02143843,-0.044075277,0.0,0.0,0.0,-26.98125,-6.4125004,-33.600002,0.0,0.0,0.0,0.0,0.0,0.0
