1709707954502, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707954609, 0.021535404,0.72442704,9.643075,0.12660182,-0.014202617,0.10476339,0.041533556,0.040923484,0.0019413762,0.9982968,0.0,0.0,0.0,0.0,0.12034045,-0.016187929,0.10186178,0.0,0.0,0.0,-32.8912,-4.3066,-27.059599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707954609, 0.021535404,0.72442704,9.643075,0.12660182,-0.014202617,0.10476339,0.041533556,0.040923484,0.0019413762,0.9982968,0.0,0.0,0.0,0.0,0.12034045,-0.016187929,0.10186178,0.0,0.0,0.0,-32.8912,-4.3066,-27.059599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707954609, 0.021535404,0.72442704,9.643075,0.12660182,-0.014202617,0.10476339,0.041533556,0.040923484,0.0019413762,0.9982968,0.0,0.0,0.0,0.0,0.12034045,-0.016187929,0.10186178,0.0,0.0,0.0,-32.8912,-4.3066,-27.059599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707954624, 0.10289137,0.78065836,9.171091,0.106595986,0.09193522,0.020922136,0.04267038,0.041183345,0.0025633632,0.99823684,0.049406163,0.015622355,-0.7326258,0.67865634,0.100334615,0.089949906,0.018020526,94.48187,-4.269001,-1.1102288,-36.8806,-5.5998,-32.4276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707954631, -0.0741775,0.62931234,9.28475,0.08536842,0.12721269,0.013439035,0.04290745,0.041389324,0.002611703,0.998218,0.049719516,0.0155879585,-0.7325857,0.6786775,0.079107046,0.12522738,0.010537425,94.474464,-4.2961946,-1.1336064,-37.4052,-5.5388,-30.0852,-0.024731457,0.7466008,9.781517,0.0,0.0,0.0,1018.2116
1709707954637, -0.10767702,0.59641105,9.255438,0.08032878,0.14309518,0.019547688,0.043313373,0.04194208,0.002677208,0.9981772,0.050402835,0.015664274,-0.7325246,0.6786914,0.074067414,0.14110987,0.016646078,94.46299,-4.342941,-1.1966484,-38.405598,-6.2098,-28.8774,-0.03552476,0.7545452,9.780875,-0.06664242,-0.10960877,-0.53050137,1018.2116
1709707954641, -0.10707881,0.55393845,9.226724,0.074067414,0.14676037,0.030695979,0.043490782,0.042245768,0.0027335593,0.99815655,0.0507477,0.015739895,-0.7324775,0.6787147,0.06780604,0.14477506,0.027794369,94.454544,-4.3633533,-1.231231,-38.405598,-6.2098,-28.8774,-0.04144536,0.75800353,9.780584,-0.06664242,-0.10960877,-0.53050137,1018.2116
1709707954647, -0.1268196,0.5395815,9.288938,0.06918049,0.13087788,0.04550946,0.043659903,0.042553283,0.0028142848,0.9981358,0.051090244,0.015824402,-0.7324138,0.6787558,0.06291912,0.12889257,0.04260785,94.44331,-4.3827705,-1.2661692,-36.5146,-5.9414,-26.632599,-0.047426622,0.7612834,9.780302,-0.10168065,-0.22444785,-0.5414734,1018.2116
1709707954652, -0.13160525,0.5300102,9.3409815,0.07162395,0.13347405,0.04795292,0.043821342,0.04284218,0.0029156692,0.9981161,0.051414296,0.015902106,-0.73233646,0.678813,0.06536258,0.13148874,0.04505131,94.42983,-4.4012556,-1.2989013,-36.5146,-5.9414,-26.632599,-0.05303001,0.76439744,9.78003,-0.10168065,-0.22444785,-0.5414734,1018.2299
1709707954656, -0.1363909,0.55393845,9.2793665,0.0580322,0.12705997,0.050396383,0.04398393,0.043135792,0.0030278417,0.998096,0.05174282,0.015982233,-0.7322516,0.6788777,0.05177083,0.12507465,0.047494773,94.41508,-4.4198613,-1.3321357,-35.0506,-5.5754,-27.645199,-0.058719277,0.7675277,9.779753,-0.10168065,-0.22444785,-0.5414734,1018.2299
1709707954663, -0.08853444,0.6011967,9.221938,0.03848451,0.10720685,0.04428773,0.044124786,0.043415368,0.0031452987,0.9980773,0.052046392,0.016068846,-0.73216355,0.6789473,0.032223143,0.10522154,0.04138612,94.399864,-4.435961,-1.3637549,-35.0506,-5.5754,-27.645199,-0.06413234,0.77022904,9.779507,-0.11107123,-0.2216835,-0.51291275,1018.2299
1709707954668, -0.06460621,0.7004988,9.313464,0.017562376,0.0983493,0.04062254,0.044325054,0.043903444,0.0033685062,0.9980463,0.052545868,0.01625359,-0.731998,0.67908293,0.011301007,0.09636399,0.03772093,94.37144,-4.458821,-1.418948,-31.9396,-4.6604,-26.632599,-0.073582605,0.77404225,9.779139,-0.11107123,-0.2216835,-0.51291275,1018.2299
1709707954674, -0.04546363,0.7902297,9.342177,-0.001985312,0.07727446,0.0346666,0.044361793,0.044103377,0.0034651437,0.99803555,0.052719902,0.01636251,-0.7319273,0.6791432,-0.008246681,0.075289145,0.03176499,94.35942,-4.462986,-1.4415892,-31.9396,-4.6604,-26.632599,-0.07746041,0.774715,9.779056,-0.020188475,-0.022516549,-0.44672585,1018.24713
1709707954679, -0.03589234,0.8333005,9.342177,-0.033750303,0.043676864,0.02611449,0.04435436,0.044265892,0.0035507195,0.9980284,0.052836254,0.01647842,-0.73186547,0.67919797,-0.040011674,0.041691553,0.02321288,94.34903,-4.462084,-1.4600152,-33.0986,-5.3802,-26.864399,-0.08061714,0.7745278,9.779045,-0.020188475,-0.022516549,-0.44672585,1018.24713
1709707954683, -0.050249275,0.8422736,9.375677,-0.05085453,0.0053450707,0.025045475,0.044297248,0.044375364,0.0036216904,0.99802583,0.05287964,0.01659474,-0.7318154,0.67924565,-0.0571159,0.0033597588,0.022143865,94.34078,-4.455478,-1.4724514,-33.0986,-5.3802,-26.864399,-0.08274896,0.773374,9.779118,-0.020188475,-0.022516549,-0.44672585,1018.24713
1709707954689, -0.078963146,0.84765744,9.423533,-0.06795876,-0.018020526,0.026267206,0.04419962,0.044409566,0.003685611,0.9980284,0.05284009,0.016689753,-0.7317724,0.67929274,-0.07422013,-0.020005837,0.023365596,94.33383,-4.4441853,-1.4763163,-33.1474,-5.0996,-26.7302,-0.08341386,0.771425,9.779267,-0.026594978,0.061220706,-0.39560318,1018.24866
1709707954695, -0.1268196,0.8853444,9.533006,-0.08002335,-0.061239243,0.027641652,0.04389867,0.044290762,0.0038134872,0.9980465,0.052551713,0.01683057,-0.7316921,0.6793982,-0.08628472,-0.063224554,0.024740042,94.32118,-4.4093328,-1.4626689,-32.952198,-4.9532,-27.0352,-0.08108455,0.76543903,9.779757,-0.026594978,0.061220706,-0.39560318,1018.24866
1709707954700, -0.18005991,0.8997013,9.580862,-0.093462385,-0.076052725,0.030085113,0.043715432,0.044142995,0.00387874,0.99806076,0.05232039,0.016865157,-0.73165333,0.67945683,-0.09972375,-0.07803804,0.027183503,94.31521,-4.388079,-1.4457399,-32.952198,-4.9532,-27.0352,-0.07819014,0.76179457,9.780065,-0.1368957,0.122718215,-0.21100044,1018.24866
1709707954706, -0.20877378,0.8997013,9.661619,-0.09712757,-0.08582657,0.035124753,0.043512322,0.043968864,0.003947203,0.99807715,0.05205629,0.016896486,-0.7316133,0.6795195,-0.10338894,-0.08781188,0.032223143,94.30907,-4.364518,-1.4257966,-32.952198,-4.9532,-27.0352,-0.074779786,0.75775576,9.780405,-0.1368957,0.122718215,-0.21100044,1018.24866
1709707954710, -0.18484555,0.91884387,9.7812605,-0.09850202,-0.08093964,0.040011674,0.043302648,0.04377701,0.0040246607,0.9980944,0.051774904,0.016920688,-0.7315675,0.6795896,-0.10476339,-0.082924955,0.037110064,94.30197,-4.340171,-1.403802,-31.963999,-4.7336,-26.5106,-0.07101824,0.75357985,9.780756,-0.1368957,0.122718215,-0.21100044,1018.2693
1709707954715, -0.19441684,0.91465646,9.900304,-0.09621128,-0.06490443,0.042455133,0.043089263,0.043586835,0.004113029,0.99811155,0.051492468,0.01694883,-0.7315143,0.6796677,-0.10247265,-0.06688975,0.039553523,94.29365,-4.315375,-1.3819729,-33.196198,-4.6726,-27.486599,-0.067285046,0.7493232,9.781109,-0.17055562,0.1569928,0.022785187,1018.2693
1709707954721, -0.16091733,0.9194421,10.043873,-0.08781188,-0.021838432,0.04596761,0.042876877,0.043423474,0.0042089126,0.9981274,0.05123057,0.016994439,-0.73145527,0.6797499,-0.09407325,-0.023823744,0.043066,94.28433,-4.2906957,-1.363199,-33.196198,-4.6726,-27.486599,-0.06407507,0.74508345,9.781455,-0.17055562,0.1569928,0.022785187,1018.2693
1709707954726, -0.15134603,0.9290134,10.101301,-0.0804815,-9.162979E-4,0.04596761,0.042483672,0.043256458,0.0044248695,0.9981505,0.05084606,0.017170785,-0.7313167,0.6799234,-0.08674286,-0.00290161,0.043066,94.26218,-4.245027,-1.3438866,-33.732998,-4.8434,-27.4744,-0.060777824,0.73722094,9.782072,-0.14641686,0.18624324,0.30204868,1018.2693
1709707954731, -0.14177474,0.9290134,10.115658,-0.07574729,0.022449298,0.045814894,0.04230686,0.043254994,0.004533867,0.9981576,0.050727576,0.017299952,-0.73124456,0.6800065,-0.08200866,0.020463986,0.042913284,94.250595,-4.224527,-1.3436365,-33.732998,-4.8434,-27.4744,-0.06074011,0.73368555,9.782337,-0.14641686,0.18624324,0.30204868,1018.2895
1709707954737, -0.16570297,0.9242278,10.115658,-0.054825157,0.034972034,0.03970624,0.042146627,0.043296624,0.0046455865,0.9981621,0.050652083,0.017446117,-0.73116946,0.6800892,-0.061086524,0.032986723,0.03680463,94.23846,-4.205959,-1.3483169,-33.0864,-4.3798,-27.1938,-0.06154659,0.7304782,9.782573,-0.14641686,0.18624324,0.30204868,1018.2895
1709707954741, -0.15613168,0.91465646,10.120443,-0.042455133,0.038789943,0.037110064,0.042017207,0.043364268,0.0047466997,0.9981641,0.05061644,0.017587112,-0.7311006,0.68016225,-0.048716504,0.03680463,0.034208454,94.22728,-4.190973,-1.3560051,-33.0864,-4.3798,-27.1938,-0.062868714,0.7278848,9.782757,-0.12973379,0.188016,0.35106564,1018.2895
1709707954746, -0.14177474,0.91465646,10.149158,-0.030085113,0.03023783,0.02855795,0.041916914,0.04344076,0.004840513,0.99816453,0.050606947,0.017712586,-0.7310362,0.68022895,-0.03634648,0.028252518,0.02565634,94.216774,-4.1793547,-1.364723,-34.16,-5.1362,-27.1938,-0.06436754,0.7258683,9.782897,-0.12973379,0.188016,0.35106564,1018.2895
