1709707792888, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709707792894, -0.29910284,1.6091732,9.702896,-0.20409934,0.05222744,-0.0069483877,0.05467313,0.06535213,0.70581,0.7032583,0.04237722,-0.07415279,-0.8998348,0.42778835,-0.20959696,0.04963134,-0.0011453386,129.95776,-10.748002,-0.28701255,-48.750004,-48.24375,-41.025,-0.14456142,1.658805,9.664257,0.0,0.0,0.0
1709707792898, -0.3278167,1.4967105,9.992428,-0.14179292,-0.026571855,-0.008780929,0.053891927,0.0654104,0.7058123,0.70331085,0.043492608,-0.072740994,-0.8996175,0.42837545,-0.14729054,-0.029167956,-0.0029778804,129.88666,-10.415059,-0.71855867,-48.825,-48.412502,-40.893753,-0.1562445,1.6488948,9.665771,-0.1552593,0.10467267,0.7462845
1709707792903, -0.2943172,1.4153546,10.083355,-0.09292514,-0.06627693,-0.009391776,0.053011023,0.065176494,0.7058203,0.7033915,0.043492608,-0.072740994,-0.8996175,0.42837545,-0.098422766,-0.068873025,-0.0035887277,129.88666,-10.415059,-0.71855867,-48.825,-48.412502,-40.893753,-0.16530739,1.6335994,9.668217,-0.16265973,0.021445394,0.90399456
1709707792908, -0.32542387,1.4249259,10.107283,-0.047111593,-0.09376506,-0.008780929,0.052152917,0.06477468,0.705827,0.70348597,0.043461356,-0.070899904,-0.89989,0.4281148,-0.052532863,-0.09636115,-0.0029778804,130.01395,-9.972255,-0.9322927,-48.975002,-48.35625,-40.875,-0.17175649,1.6163038,9.67101,-0.1627807,-0.03732872,1.0067301
1709707792913, -0.32303107,1.43689,10.100104,-0.006795676,-0.11331217,-0.0051158457,0.051400073,0.06425312,0.705831,0.7035853,0.043461356,-0.070899904,-0.89989,0.4281148,-0.012216945,-0.115908265,6.8720314E-4,130.01395,-9.972255,-0.9322927,-48.975002,-48.35625,-40.875,-0.17510341,1.5988011,9.67386,-0.1430669,-0.08911133,1.014885
1709707792918, -0.32303107,1.463211,10.057034,0.02069245,-0.12430742,-0.0038941512,0.050814494,0.06385794,0.7058209,0.70367384,0.043012667,-0.069353156,-0.9002839,0.42758512,0.015271181,-0.12690352,0.0019088977,130.16812,-9.605843,-1.032962,-49.143753,-48.54375,-40.987503,-0.17787758,1.5853254,9.676026,-0.15505743,-0.07423949,0.9738569
1709707792923, -0.28953153,1.5206388,9.994821,0.037796173,-0.13285927,-0.0026724567,0.050411813,0.06351491,0.70580703,0.7037478,0.043012667,-0.069353156,-0.9002839,0.42758512,0.032374904,-0.13545538,0.0031305922,130.16812,-9.605843,-1.032962,-49.143753,-48.54375,-40.987503,-0.1788235,1.5750749,9.677683,-0.1389481,-0.06136465,0.91501427
1709707792928, -0.26081768,1.4847465,9.882358,0.0432938,-0.13469182,-0.0051158457,0.05009593,0.06315495,0.7057506,0.7038594,0.042690463,-0.06857051,-0.90051365,0.42725965,0.03787253,-0.13728791,6.8720314E-4,130.25522,-9.408175,-1.0801433,-49.36875,-48.6375,-41.15625,-0.17842169,1.5657716,9.6792,-0.12001942,0.013261795,0.73071957
1709707792933, -0.2105684,1.4751751,9.851251,0.040850412,-0.12980504,-0.00633754,0.05009593,0.06315495,0.7057506,0.7038594,0.042690463,-0.06857051,-0.90051365,0.42725965,0.035429142,-0.13240114,-5.344914E-4,130.25522,-9.408175,-1.0801433,-49.36875,-48.6375,-41.15625,-0.17842169,1.5657716,9.6792,-0.12001942,0.013261795,0.73071957
1709707792938, -0.2105684,1.451247,9.822537,0.021303298,-0.10292777,-0.012446013,0.05002131,0.06271758,0.70569307,0.70396143,0.04241379,-0.06835017,-0.9006227,0.42709255,0.015882028,-0.10552386,-0.0066429637,130.3006,-9.320937,-1.08254,-49.612503,-48.768753,-41.100002,-0.17359856,1.5587165,9.680426,-0.05194609,-0.02876687,0.5380726
1709707792943, -0.23688944,1.4536397,9.803394,0.021303298,-0.10292777,-0.012446013,0.05002131,0.06271758,0.70569307,0.70396143,0.04241379,-0.06835017,-0.9006227,0.42709255,0.015882028,-0.10552386,-0.0066429637,130.3006,-9.320937,-1.08254,-49.612503,-48.768753,-41.100002,-0.17359856,1.5587165,9.680426,-0.05194609,-0.02876687,0.5380726
1709707792948, -0.22971097,1.3674982,9.784252,-0.0055739814,-0.062000997,-0.016721943,0.049909435,0.06247936,0.70566213,0.7040216,0.04198096,-0.06806041,-0.90079933,0.42680904,-0.01099525,-0.0645971,-0.010918895,130.36395,-9.229894,-1.0579954,-49.593754,-49.0125,-41.100002,-0.17196196,1.5538956,9.681231,-0.057961598,-0.045185685,0.48323345
1709707792953, -0.2632105,1.3363914,9.781859,-0.033062108,-0.022295926,-0.011835165,0.049347654,0.06192905,0.70561814,0.7041539,0.04198096,-0.06806041,-0.90079933,0.42680904,-0.038483378,-0.024892027,-0.0060321167,130.36395,-9.229894,-1.0579954,-49.593754,-49.0125,-41.100002,-0.1723418,1.5385965,9.683666,-0.06061992,-0.12042999,0.42761135
1709707792958, -0.25603202,1.314856,9.786645,-0.047111593,3.0542363E-4,-0.0051158457,0.048887458,0.06169713,0.7056078,0.70421666,0.041633442,-0.06735766,-0.9010292,0.42646912,-0.052532863,-0.0022906773,6.8720314E-4,130.43286,-9.102201,-1.062458,-49.74375,-49.443752,-41.325,-0.1755934,1.5290792,9.685116,-0.096706435,-0.13614309,0.40280437
1709707792963, -0.2632105,1.3196417,9.822537,-0.05444176,0.013133216,0.001603474,0.04840634,0.061448827,0.7056144,0.704265,0.041633442,-0.06735766,-0.9010292,0.42646912,-0.05993939,0.010537115,0.007406523,130.43286,-9.102201,-1.062458,-49.74375,-49.443752,-41.325,-0.1788743,1.5190514,9.686634,-0.082523346,-0.14879358,0.3920269
1709707792968, -0.22013968,1.3268201,9.868001,-0.05688515,0.018630842,0.0052685575,0.047902398,0.0612055,0.7056359,0.7042991,0.04148195,-0.06632028,-0.90124345,0.42619368,-0.062382776,0.016034741,0.011071607,130.48706,-8.953661,-1.106217,-49.968754,-49.425003,-41.11875,-0.18250822,1.5087807,9.688171,-0.08592953,-0.15524364,0.4144411
1709707792973, -0.22253251,1.3555341,9.858429,-0.05444176,0.018019995,0.008322794,0.047461268,0.060946908,0.7056687,0.7043185,0.04148195,-0.06632028,-0.90124345,0.42619368,-0.05993939,0.015423893,0.014125843,130.48706,-8.953661,-1.106217,-49.968754,-49.425003,-41.11875,-0.18503392,1.4991659,9.689616,-0.058091015,-0.14204085,0.44123554
1709707792978, -0.19621146,1.3435699,9.8632145,-0.050165832,0.011911522,0.006490252,0.047087904,0.060720105,0.7057037,0.7043281,0.041308377,-0.065274164,-0.9014457,0.42594427,-0.0555871,0.009315421,0.0122933015,130.53656,-8.809303,-1.1441137,-50.1375,-49.443752,-41.025,-0.18704763,1.4909196,9.690849,-0.051097482,-0.11447501,0.42710686
1709707792983, -0.13399807,1.3746766,9.851251,-0.03978143,0.0015271181,3.8177954E-4,0.04679811,0.060470466,0.7057389,0.70433366,0.041308377,-0.065274164,-0.9014457,0.42594427,-0.0452027,-0.0010689828,0.0061848285,130.53656,-8.809303,-1.1441137,-50.1375,-49.443752,-41.025,-0.18758436,1.4835078,9.691977,-0.016834587,-0.10437477,0.4231453
1709707792988, -0.06699903,1.4536397,9.8321085,-0.03672719,-0.005803049,-0.0038941512,0.046640486,0.060217757,0.7057671,0.7043375,0.04106444,-0.06450157,-0.9016144,0.42572844,-0.04214846,-0.008399149,0.0019088977,130.57901,-8.699321,-1.1565624,-50.343754,-49.66875,-40.893753,-0.18625377,1.4778692,9.692863,0.03473288,-0.06475246,0.40230846
1709707792993, -0.016749758,1.4895321,9.820144,-0.03672719,-0.016187452,-0.012446013,0.046574365,0.059978712,0.7057852,0.70434415,0.04106444,-0.06450157,-0.9016144,0.42572844,-0.04214846,-0.018783553,-0.0066429637,130.57901,-8.699321,-1.1565624,-50.343754,-49.66875,-40.893753,-0.18385828,1.4736739,9.693547,0.062485315,-0.033392906,0.3382616
1709707792998, 0.014356935,1.544567,9.805787,-0.037948888,-0.026571855,-0.024662958,0.04664315,0.05971623,0.7057949,0.7043522,0.040658243,-0.06413676,-0.90176725,0.42549872,-0.043370154,-0.029167956,-0.01885991,130.6229,-8.632765,-1.1258471,-50.287502,-49.518753,-40.78125,-0.17928061,1.4710095,9.694038,0.12398705,0.018041968,0.33441544
1709707793003, 0.016749758,1.5613167,9.815358,-0.038559735,-0.032069482,-0.02893889,0.04679444,0.05945588,0.70578647,0.7043726,0.040658243,-0.06413676,-0.90176725,0.42549872,-0.043981,-0.03466558,-0.023135839,130.6229,-8.632765,-1.1258471,-50.287502,-49.518753,-40.78125,-0.17362112,1.4695045,9.694369,0.1521083,0.05885303,0.3192749
1709707793008, -0.021535404,1.5732809,9.8632145,-0.042835664,-0.040010497,-0.046042614,0.04703066,0.05921117,0.7057549,0.7044091,0.040074136,-0.06417776,-0.9019114,0.42524242,-0.048256934,-0.042606596,-0.04023956,130.66962,-8.607908,-1.0521599,-50.025,-49.65,-40.59375,-0.16704197,1.4693774,9.694505,0.17931278,0.112717986,0.30940723
1709707793013, -0.1363909,1.5732809,9.939785,-0.045279052,-0.035734564,-0.055205323,0.04723483,0.058987904,0.7056992,0.70447,0.040074136,-0.06417776,-0.9019114,0.42524242,-0.05070032,-0.038330667,-0.04940227,130.66962,-8.607908,-1.0521599,-50.025,-49.65,-40.59375,-0.16125321,1.4690996,9.694645,0.1546462,0.11880791,0.33378887
1709707793018, -0.2632105,1.5493526,10.006784,-0.045279052,-0.030236939,-0.0600921,0.047388274,0.05881861,0.70562273,0.70455045,0.03925983,-0.06452862,-0.9021119,0.42483976,-0.05070032,-0.03283304,-0.05428905,130.73486,-8.611215,-0.9371135,-50.025,-49.575,-40.66875,-0.15695418,1.4688632,9.694752,0.11110112,0.12956464,0.36127472
1709707793023, -0.37328035,1.5110675,10.097712,-0.042224817,-0.02535016,-0.058870405,0.047412805,0.058764808,0.7055231,0.7046531,0.03925983,-0.06452862,-0.9021119,0.42483976,-0.047646087,-0.027946262,-0.053067356,130.73486,-8.611215,-0.9371135,-50.025,-49.575,-40.66875,-0.15608217,1.4684383,9.69483,-0.010416836,0.13311303,0.42684364
1709707793028, -0.43070808,1.4560326,10.150353,-0.035505496,-0.016798299,-0.051540237,0.047288314,0.05878857,0.7054123,0.70477027,0.039274715,-0.06441876,-0.90218645,0.42469674,-0.040926766,-0.0193944,-0.04573719,130.74957,-8.603042,-0.94746834,-49.95,-49.2,-40.575,-0.15837106,1.4670275,9.695006,-0.12761235,0.09560108,0.4852972
1709707793035, -0.5240282,1.3842479,10.167104,-0.018401774,0.0027488125,-0.03565821,0.04704959,0.058865026,0.70530313,0.7048891,0.039274715,-0.06441876,-0.90218645,0.42469674,-0.023823043,1.5271181E-4,-0.02985516,130.74957,-8.603042,-0.94746834,-49.95,-49.2,-40.575,-0.16966541,1.46152,9.695645,-0.2847185,-0.0059218407,0.59776115
1709707793039, -0.526421,1.3531412,10.1599245,-0.0055739814,0.02107423,-0.022219568,0.046698272,0.058982085,0.7052054,0.7050005,0.039671972,-0.063919865,-0.9022322,0.42463797,-0.01099525,0.018478129,-0.01641652,130.74811,-8.567788,-1.0236981,-49.93125,-49.0875,-40.3125,-0.16966541,1.46152,9.695645,-0.3382743,-0.040462732,0.58793926
1709707793043, -0.55752766,1.3483555,10.135997,0.0011453386,0.029015245,-0.016111096,0.046275556,0.05916248,0.7051224,0.7050963,0.039671972,-0.063919865,-0.9022322,0.42463797,-0.01099525,0.018478129,-0.01641652,130.74811,-8.567788,-1.0236981,-49.93125,-49.0875,-40.3125,-0.17819297,1.4581609,9.695999,-0.3382743,-0.040462732,0.58793926
1709707793048, -0.50488555,1.329213,10.037891,0.012140589,0.03939965,-0.0051158457,0.045810673,0.05936544,0.70506454,0.7051675,0.04034861,-0.06320493,-0.9022392,0.42466635,0.00671932,0.036803547,6.8720314E-4,130.73322,-8.520589,-1.1411781,-49.968754,-48.937504,-40.518753,-0.18756391,1.4545354,9.696367,-0.35629994,-0.088905215,0.5518036
1709707793053, -0.4642076,1.3986049,9.896714,0.023746688,0.03939965,0.005879405,0.045351133,0.059579954,0.7050303,0.70521325,0.04034861,-0.06320493,-0.9022392,0.42466635,0.018325418,0.036803547,0.011682454,130.73322,-8.520589,-1.1411781,-49.968754,-48.937504,-40.518753,-0.19696939,1.4511468,9.696688,-0.3491867,-0.11811519,0.46876907
1709707793058, -0.46181476,1.410569,9.836894,0.029244313,0.02779355,0.0077119465,0.04471925,0.059975497,0.7050176,0.7052328,0.041017372,-0.062557556,-0.90222627,0.4247257,0.023823043,0.02519745,0.013514996,130.71649,-8.479916,-1.2511803,-49.85625,-48.80625,-40.631252,-0.21121229,1.4478786,9.6968775,-0.24982485,-0.05715847,0.29777813
1709707793063, -0.4426722,1.4273187,9.820144,0.02985516,0.021685077,0.011987877,0.04471925,0.059975497,0.7050176,0.7052328,0.041017372,-0.062557556,-0.90222627,0.4247257,0.02443389,0.019088976,0.017790927,130.71649,-8.479916,-1.2511803,-49.85625,-48.80625,-40.631252,-0.21121229,1.4478786,9.6968775,-0.24982485,-0.05715847,0.29777813
1709707793068, -0.40917268,1.4799608,9.781859,0.031687703,0.0076355906,0.015042114,0.04452935,0.060183562,0.7050198,0.70522493,0.04157009,-0.062264368,-0.9021564,0.42486337,0.026266431,0.00503949,0.01901262,130.69049,-8.474799,-1.3272258,-49.781254,-48.73125,-40.55625,-0.22118182,1.4493471,9.696436,-0.23590058,-0.025767684,0.22287273
