1709694053205, 0.0,0.72382885,10.719846,0.1427092,-0.11865708,0.011224318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709694053209, 0.41156548,0.7645068,9.257831,-0.019165333,-7.635591E-4,-0.035200074,0.026002541,0.024863018,0.7060223,0.70727515,0.025882121,-0.023560107,-0.7034035,0.7099286,-0.025044737,-0.0022906773,-0.03840702,88.57596,-4.8399677,1.5246294,-30.6,-1.9312501,-36.99375,0.015168594,0.70499617,9.781265,0.0,0.0,0.0
1709694053214, 0.41156548,0.7645068,9.257831,-0.019165333,-7.635591E-4,-0.035200074,0.026002541,0.024863018,0.7060223,0.70727515,0.025882121,-0.023560107,-0.7034035,0.7099286,-0.025044737,-0.0022906773,-0.03840702,88.57596,-4.8399677,1.5246294,-30.6,-1.9312501,-36.99375,0.015168594,0.70499617,9.781265,0.0,0.0,0.0
1709694053219, 0.41156548,0.7645068,9.257831,-0.019165333,-7.635591E-4,-0.035200074,0.026002541,0.024863018,0.7060223,0.70727515,0.025882121,-0.023560107,-0.7034035,0.7099286,-0.025044737,-0.0022906773,-0.03840702,88.57596,-4.8399677,1.5246294,-30.6,-1.9312501,-36.99375,0.015168594,0.70499617,9.781265,0.0,0.0,0.0
1709694053224, 0.41156548,0.7645068,9.257831,-0.019165333,-7.635591E-4,-0.035200074,0.026002541,0.024863018,0.7060223,0.70727515,0.025882121,-0.023560107,-0.7034035,0.7099286,-0.025044737,-0.0022906773,-0.03840702,88.57596,-4.8399677,1.5246294,-30.6,-1.9312501,-36.99375,0.015168594,0.70499617,9.781265,0.0,0.0,0.0
1709694053229, 0.083748795,0.802792,9.74836,-0.038712446,0.1281252,-0.09323056,0.02851699,0.022614196,0.70566887,0.7076063,0.023176683,-0.028655393,-0.7039645,0.70927835,-0.04459185,0.12659809,-0.096437514,88.958984,-4.830763,1.895675,-31.125002,-2.5687501,-36.46875,0.08083832,0.7087647,9.78067,0.08722283,-0.039182186,-0.15890884
1709694053235, 0.019142581,0.8554341,9.779466,-0.030160584,0.13850962,-0.095063105,0.028422436,0.022724379,0.7055307,0.7077444,0.022663342,-0.02847795,-0.7063883,0.7068882,-0.03603999,0.1369825,-0.09827005,89.56546,-4.6429334,1.6876618,-31.050001,-2.71875,-36.2625,0.07786184,0.70899266,9.780678,0.059093997,0.028972208,-0.046287537
1709694053239, 0.019142581,0.8554341,9.779466,-0.030160584,0.13850962,-0.095063105,0.028422436,0.022724379,0.7055307,0.7077444,0.022663342,-0.02847795,-0.7063883,0.7068882,-0.03603999,0.1369825,-0.09827005,89.56546,-4.6429334,1.6876618,-31.050001,-2.71875,-36.2625,0.07786184,0.70899266,9.780678,0.059093997,0.028972208,-0.046287537
1709694053244, -0.11006984,0.96550393,9.8727865,-0.016111096,0.14278555,-0.09200887,0.028221186,0.023789605,0.70521617,0.7080309,0.023139328,-0.028313672,-0.70763975,0.7056266,-0.0219905,0.14125843,-0.09521582,89.84619,-4.61261,1.4445094,-31.06875,-2.625,-36.112503,0.059982635,0.72095126,9.779929,-0.069149494,0.16733861,0.07087231
1709694053249, -0.16031912,1.0109676,9.946963,-0.0020616094,0.13545538,-0.08162446,0.02811879,0.024640925,0.70505303,0.7081684,0.023139328,-0.028313672,-0.70763975,0.7056266,-0.007941014,0.13392825,-0.08483142,89.84619,-4.61261,1.4445094,-31.06875,-2.625,-36.112503,0.04658774,0.7313014,9.779234,-0.12884991,0.22470206,0.13010025
