3.250810233279831651e-01,3.772486025221415962e-01
4.288737653650550596e-01,4.398561394940156966e-01
4.526372048624243138e-01,4.725270683061324473e-01
4.341389557958008627e-01,4.794936252695389811e-01
3.894387337738692278e-01,4.654656231629238916e-01
3.513688114876379887e-01,4.466901131580806594e-01
3.464364586127032242e-01,4.183525377289686320e-01
5.948126225117644772e-01,1.471321153498373335e-01
5.733409126248003584e-01,2.070858896836369201e-01
4.999296345343501313e-01,3.096860134013449395e-01
5.315252432459101062e-01,3.384833432032602341e-01
5.863721382413329408e-01,3.757458053851675528e-01
6.278213680054020029e-01,3.964682094704404802e-01
6.049036646828754860e-01,3.934710085492529319e-01
6.230089989726459443e-01,4.254141454690770763e-01
8.718145183650781727e-01,6.646033814810654583e-01
9.908626057982515833e-01,7.273059298436116427e-01
8.396960134535157438e-01,4.500432043976530516e-01
5.464506617012160339e-01,6.079271507806600638e-01
4.834767048796385081e-01,4.032176298104174217e-01
4.681066384539943614e-01,4.514449608945850789e-01
5.262322691421394971e-01,5.048716467448904899e-01
5.834716177791285929e-01,5.304976304437819534e-01
5.614968530646453626e-01,5.488536472468211747e-01
5.671449391994330957e-01,5.296984504719184361e-01
6.111719994133850697e-01,5.009537853826342424e-01
6.878014511495226246e-01,4.725201502698844758e-01
7.095876054732306315e-01,4.221789057560800251e-01
6.869563069662140142e-01,3.711214225179499948e-01
6.518714292641334396e-01,3.369864095231980827e-01
6.424052266140017897e-01,2.998470604840624554e-01
6.356309707295965117e-01,2.897594331723308270e-01
6.182604176176998978e-01,2.642210135492953360e-01
3.282214175089617214e-01,2.875003491385977883e-01
4.407393436626959038e-01,3.620762271834205848e-01
4.494362186019152383e-01,4.619891072352462214e-01
4.201279717537669822e-01,4.773866594323706303e-01
3.976569993979016115e-01,5.300904221551772100e-01
3.920995598024319961e-01,5.807658155614093820e-01
3.637343295036597479e-01,6.001729975470737610e-01
3.449698890688622233e-01,5.880433019060088418e-01
3.134619150150754763e-01,5.198454808692020146e-01
2.828206221216998939e-01,3.625498556521509208e-01
4.309841910259772924e-01,3.704021645722184175e-01
3.935004950473412477e-01,4.443185285931922635e-01
3.585484400507185643e-01,7.407777522982009755e-01
3.163832307508302466e-01,9.793793299528428253e-01
3.119886024845760497e-01,1.012331182975722221e+00
3.105266574251266953e-01,1.021078143788382686e+00
3.089382621964555375e-01,1.020364730515456175e+00
3.434504067642171754e-01,1.007768637256559296e+00
4.389271188846124994e-01,6.504739295144053024e-01
4.148295194936112984e-01,4.086921519000200620e-01
5.416087867163648095e-01,3.230531114297381934e-01
5.886490875387638821e-01,3.206155067926516611e-01
6.047855273479382232e-01,3.182420923416224290e-01
6.366969742398952414e-01,3.371594222708348965e-01
6.725061616332794756e-01,3.351516984232097429e-01
6.564741975393517670e-01,3.255599836032890271e-01
6.248864226109600573e-01,2.985029790526526061e-01
6.641367885378084424e-01,2.581897937038739599e-01
6.816627976255258403e-01,2.348647912141501870e-01
4.939409926120781891e-01,2.406893658626120813e-01
5.982913019579282343e-01,2.865164407657617707e-01
5.967807420047865907e-01,2.953226800254527551e-01
5.063732204986735042e-01,3.006473721711572789e-01
5.189365440932950380e-01,3.163802192920369127e-01
5.860880201332304695e-01,3.761393642376424373e-01
6.026547721013690850e-01,4.542532669763820197e-01
7.588887516176847647e-01,2.655406857554979960e-01
7.485017359364226630e-01,2.489178997657691406e-01
7.555810452863650495e-01,2.449888778245364884e-01
7.582706592325417772e-01,2.442527318109475321e-01
7.433260899474526395e-01,2.492723882280975800e-01
7.459563052618812806e-01,2.224631194670090295e-01
7.489415278353620531e-01,2.272013472550695468e-01
7.121203422016286755e-01,2.342165592346567571e-01
6.374244462638757325e-01,2.302966043526742113e-01
5.932568767632180329e-01,1.995087003251016511e-01
5.249076624661918045e-01,1.331472015789467445e-01
2.078800902892748437e-01,5.381035121144227551e-01
2.727606872017435125e-01,5.710794255682882792e-01
3.284271813745845425e-01,6.091873398835645492e-01
3.807310757893711539e-01,6.066042869391350401e-01
4.209867611041075430e-01,5.821437614021165441e-01
4.348957100123848618e-01,5.365238371905565185e-01
4.433105688896917806e-01,4.440524995585576340e-01
4.271212052911432799e-01,3.822082156335309677e-01
3.329422299353982928e-01,6.048816047030618481e-01
3.252147339265438752e-01,6.434878753254053008e-01
2.434152921789222157e-01,6.330229339352867468e-01
3.837928608567957589e-01,4.162103938364571931e-01
3.645676205284847926e-01,6.249272585142078285e-01
3.715436845159338919e-01,5.958339420318931046e-01
3.905877881485957381e-01,5.009547465057090365e-01
4.037205743243859057e-01,3.387185187259727503e-01
2.471822485796456303e-01,6.628758767420582787e-01
2.603140216282966435e-01,7.211437731146295160e-01
2.605819797576835462e-01,7.223045638183759332e-01
2.984894228825617501e-01,7.195543074654945359e-01
3.928210837060081007e-01,7.150629551424525499e-01
4.477941520474227333e-01,6.744118052173053712e-01
4.875534349655692434e-01,6.457245007922347568e-01
4.735288109217604680e-01,6.713496369685307830e-01
4.768649796104217353e-01,6.802659846129327503e-01
3.220746619094195795e-01,5.392982459180507560e-01
4.059597484234975240e-01,4.647311206056171096e-01
5.110609357793758356e-01,3.901147585454058930e-01
5.539177302966252769e-01,2.805094684832530327e-01
5.187685097578434990e-01,2.570783445305515613e-01
5.886519215634959945e-01,2.530108161223422747e-01
6.236922696141293798e-01,2.331753362533677265e-01
7.062264068882057044e-01,2.215850525945405602e-01
7.424329384340179194e-01,2.040043337608413165e-01
7.232290824849595401e-01,2.008947405258637020e-01
6.945201896691752808e-01,2.114608812690126627e-01
6.693615203784373247e-01,2.174321849088073078e-01
3.634517626398455770e-01,9.773676025323131400e-01
3.208912130532953211e-01,1.009010369332772106e+00
2.951806382780702287e-01,1.050634643242400523e+00
2.947054693749975307e-01,1.095941589295823748e+00
2.999416536169077219e-01,1.123329927946805196e+00
4.413591217038870806e-01,6.939665511798641662e-01
4.419149779099594832e-01,6.270253947631394542e-01
4.258522316764333793e-01,5.694744236558803019e-01
3.922473066736485436e-01,4.664810710300073548e-01
3.645023105469889502e-01,4.314071246837836160e-01
3.341990841407702084e-01,3.815456094376108998e-01
3.940721230268126041e-01,4.145216272987182204e-01
4.314298183976031376e-01,4.097306701014137853e-01
4.654315622283682896e-01,3.989030679181891914e-01
4.587799695592048033e-01,3.848843066992777007e-01
1.981692768830706219e-01,2.858087402322210813e-01
2.588197767262743754e-01,7.759321944143259264e-01
3.109348628801530956e-01,8.157977025657555670e-01
3.582941294915437669e-01,8.821075290568183291e-01
3.757569369668825043e-01,8.790283153892429757e-01
3.653556292593460042e-01,6.905061934093414955e-01
3.644624402985804368e-01,5.746628065496409699e-01
3.764799885672867052e-01,5.146956003106849531e-01
4.089750373407354256e-01,3.823654627672025130e-01
4.870437937271683282e-01,2.342039619286966634e-01
5.477075411189999965e-01,2.819129582891183317e-01
6.013807485076728687e-01,3.445302017685072382e-01
5.853974370738753707e-01,4.007143445502426293e-01
1.000000000000000000e+00,3.242233920507170963e-01
9.661741852038543410e-01,2.857335687042828476e-01
9.164455813627978564e-01,2.515753596772698497e-01
8.818028307605281224e-01,2.263046494168865219e-01
8.499750177261203854e-01,2.174891987896584722e-01
7.814181141799637631e-01,1.938754896083507706e-01
5.305421159912461215e-01,2.348351806033271427e-01
5.858213196247913368e-01,2.524388569584105624e-01
6.075826179809419303e-01,2.611989894104712051e-01
6.191696634098641239e-01,2.378434901702271287e-01
6.861893730117070156e-01,2.426172706813284896e-01
6.971918936349935647e-01,2.279062026338557478e-01
6.450184595684659294e-01,2.106806377775745642e-01
6.542389767044601845e-01,2.106801936508403972e-01
6.431635150860328665e-01,2.084985649712442213e-01
6.407386763186370127e-01,1.845343119728903858e-01
4.059778707616629179e-01,4.282840919232850929e-01
4.187497525527026365e-01,4.267655951819292470e-01
4.071335467938207442e-01,2.087792692042998999e-01
1.304528280494885728e-01,1.045336549349477284e+00
1.773328815056839647e-01,1.079061075454335716e+00
2.059763074905111013e-01,1.109030601618204548e+00
2.435795248230923638e-01,1.089102237524469885e+00
2.977514509300553947e-01,1.049506370101054964e+00
3.255167548797114896e-01,7.156081140514503058e-01
3.275546073125473745e-01,5.092833213034152484e-01
2.051755996440445817e-01,7.304440681992684370e-01
2.692030278964515078e-01,7.380823859940792708e-01
3.406430911438454445e-01,7.386608782766639347e-01
4.116362171974854989e-01,7.241585387714905009e-01
4.826203265435805023e-01,6.843128181121347353e-01
5.455332884984237518e-01,6.048059422644288530e-01
6.016395731228387778e-01,4.548762816578082457e-01
5.689260954213399835e-01,3.888388436068911380e-01
5.114983660687765221e-01,3.574286010426551141e-01
4.461739113016269798e-01,3.338042011490983119e-01
1.958759613910107111e-01,1.986359504263869868e-01
8.119720402765764899e-02,3.654276099353755414e-01
7.507083618550132453e-02,1.415478191292394605e+00
6.652082699128368526e-02,2.195114131500079502e+00
5.091935937948717517e-02,2.247711554784316501e+00
6.413334037756784900e-02,2.283449159797994454e+00
7.876342838878928887e-02,2.302778288644374616e+00
1.065925814015860201e-01,2.305090628509052220e+00
1.465122628144958916e-01,2.285684687049976294e+00
1.795771236425146855e-01,1.296331309196891546e+00
2.864742019309536314e-01,5.439051730996662393e-01
3.695634235998115913e-01,5.821271964808047983e-01
4.669634972293101316e-01,5.875922077008716160e-01
5.849566647307984368e-01,5.874348703130809479e-01
8.618968339817876245e-01,3.983203421794870303e-01
8.611085134941451891e-01,3.254486362072459005e-01
8.462599110441881844e-01,2.647276413642016824e-01
7.951903452048525445e-01,2.500295819463466129e-01
7.412772141178564089e-01,2.627581602595025489e-01
7.020080157193184789e-01,2.739630651805139427e-01
6.135627937336449733e-01,2.784048893489538545e-01
1.836821724668240841e-01,1.583799590176837135e+00
1.759808797012071546e-01,1.628119779724314320e+00
1.656453627828153585e-01,1.637403353099088799e+00
1.846152208666879124e-01,1.631253385640701437e+00
2.185121423982230859e-01,1.169115894968893343e+00
2.273029424527173437e-01,5.794073857929927795e-01
4.988607775815732115e-01,3.477902870365993659e-01
5.811566540953582161e-01,3.577846329420911187e-01
5.880971476639688111e-01,3.758101212770393329e-01
5.415044916525674212e-01,3.846141273937504490e-01
4.888986141403803276e-01,3.757929542174537896e-01
2.740195926402935189e-01,3.793021096505821976e-01
1.579271032032983635e-01,5.887159826965947529e-01
2.490179792013833548e-01,7.047675079391566566e-01
3.256288145565662817e-01,7.862318175819810184e-01
3.922556955713193405e-01,8.189877271181885687e-01
8.421252519383812807e-01,5.020865479242719864e-01
8.699499959996912501e-01,3.790736949212315521e-01
