2.841290180600158921e-02,2.581542138476843051e-02,1.141223931736524144e-01,5.720324853778198104e-01,3.597087008431710808e-01,3.339017382575545142e-03,3.680164703946611771e-01
4.302642626213202398e-02,3.873037769793945956e-02,1.082285149419788817e-01,5.941024372896881456e-01,3.732030634254664414e-01,0.000000000000000000e+00,2.919528299289831930e-01
5.364464866401516541e-02,5.057302659045068149e-02,9.403086958635041570e-02,6.018068443425569347e-01,3.874607458043236585e-01,4.262599781902976122e-03,2.622488468653227378e-01
6.898846849027746864e-02,6.573523952230775347e-02,1.406863005381654153e-01,5.649105673083084644e-01,3.954597386503251877e-01,1.072890159176036196e-01,2.619734075541099716e-01
7.057737352073344128e-02,6.715934612782584190e-02,5.755921988787399829e-02,4.908449933503201135e-01,3.502171477411730183e-01,2.039083879422916579e-01,2.462211144920577188e-01
6.896416144639358481e-02,6.606051224999220928e-02,1.301375694897949631e-01,4.077871138870189927e-01,2.985866315989348929e-01,2.957258856603615649e-01,2.244655580942913342e-01
6.241816508099852501e-02,5.987955285901640917e-02,1.306143150396557318e-01,3.144499579142383539e-01,2.392869140368277803e-01,3.560097233410958184e-01,2.062734333569083145e-01
4.451595128444732485e-02,4.447705950551979204e-02,2.096465006861682190e-01,2.055844161724934560e-01,1.719641645823413167e-01,4.115164342413476506e-01,1.941772282657987236e-01
4.296741600407506800e-02,4.234952222640158553e-02,1.816033608214710771e-01,1.001467686084831776e-01,1.014281211506385533e-01,4.201606984391099697e-01,1.716791440016515458e-01
3.674780562866584999e-02,3.577495125620636096e-02,1.565557454334183807e-01,2.267565771855963377e-02,3.186351906402128814e-02,3.958921473914654987e-01,1.088080233953535592e-01
3.322128688113661077e-02,3.040327419406159415e-02,1.167692498543492219e-01,6.915039360992056988e-03,7.311591488487504883e-04,2.735133330668415019e-01,5.673922537451223796e-02
3.302586173214105969e-02,3.038534156653136670e-02,1.679420216187194614e-01,8.312637100737823789e-03,1.178861409876592967e-03,1.753462278337906688e-01,5.628188670125318371e-02
3.485221956833914336e-02,3.167196168821419244e-02,1.030183467767021993e-01,1.706404103115147577e-02,1.646768354432313897e-02,1.847297771450284454e-01,5.637203493280957406e-02
3.459953527895697628e-02,3.141022015968044506e-02,1.204303816403225896e-01,6.315681422000102296e-02,8.451300753563481538e-02,2.064079706338979026e-01,4.705140581934233457e-02
3.192499678410431335e-02,2.868020052163928676e-02,1.470789142897586388e-01,1.414227873191633844e-01,2.070066766145809145e-01,2.366418896459168975e-01,4.197597071576639194e-02
1.968997215448759983e-02,1.779130529267347258e-02,1.526309236698672744e-01,2.158124830587127285e-01,3.309088116091351561e-01,3.239648299866143555e-01,5.727819836438190204e-02
7.500063979718948719e-03,7.179320732804809341e-03,1.613963564941481854e-01,2.611810708896823430e-01,4.073345695192989169e-01,4.200107093396817648e-01,7.917265112086652179e-02
6.775771359537816931e-03,5.877831267495806783e-03,9.041493447337929645e-02,2.819554697897185269e-01,4.423801557409745011e-01,5.273915096365742183e-01,9.242247776793484360e-02
4.057192857942678969e-03,3.567661400165368906e-03,1.574272291775996868e-01,3.096163938854844533e-01,4.863961049707644091e-01,6.106615655153543321e-01,9.853396962707490492e-02
2.856156892183553484e-03,2.224499490762605041e-03,1.104099848730271533e-01,3.456195539528747473e-01,5.422780546258109124e-01,5.665731410174249527e-01,1.018908560634581573e-01
6.310590553775397536e-03,5.350294441966159213e-03,9.187402987035239721e-02,3.745890359522384139e-01,5.948126225117644772e-01,5.783560645974811232e-01,1.471321153498373335e-01
7.718902320184835818e-03,6.658076008168039780e-03,5.560870257603992700e-02,3.635933403164897104e-01,5.733409126248003584e-01,5.723193086526371376e-01,2.070858896836369201e-01
6.628010107270703756e-03,5.887534115854690248e-03,1.364687128240315017e-01,3.385449253358030486e-01,5.322000663015128419e-01,5.751551334360810452e-01,2.735735833524701177e-01
6.047837817175725876e-03,5.398362792351114707e-03,1.752774712882786134e-01,3.123976894361804590e-01,4.999296345343501313e-01,6.510933915562819863e-01,3.096860134013449395e-01
1.287705857995637831e-02,1.502969121360902931e-02,2.395329861856613785e-01,3.233833484252846002e-01,5.315252432459101062e-01,6.449744365483162101e-01,3.384833432032602341e-01
1.626152995788417155e-02,1.860514101820278168e-02,2.067255028642343562e-01,3.403068413684798288e-01,5.863721382413329408e-01,6.683784706793215458e-01,3.757458053851675528e-01
2.924025630009596810e-02,3.115151209187729323e-02,2.108163643846289181e-01,3.451275446615625908e-01,6.278213680054020029e-01,6.871637500663201337e-01,3.964682094704404802e-01
2.825227084770112751e-02,3.169802680995366384e-02,3.002449939317562988e-01,3.307507364276203732e-01,6.049036646828754860e-01,6.789704473183045819e-01,3.934710085492529319e-01
3.433970591072205841e-02,3.681662803275356083e-02,2.790831535266837249e-01,3.721801115762570777e-01,6.230089989726459443e-01,6.339639141123161181e-01,4.254141454690770763e-01
3.513571933460359065e-02,3.792089123867505712e-02,2.767321916901731016e-01,4.970664582835742640e-01,7.442213383630170709e-01,5.356207018101344364e-01,5.449874333099776758e-01
3.397578900745080316e-02,3.518245555713599843e-02,1.811619754442500285e-01,6.290757547450402942e-01,8.718145183650781727e-01,4.137270566533708949e-01,6.646033814810654583e-01
2.789772898098638251e-02,2.825866350780253597e-02,2.523850748011619016e-01,7.355723494832506759e-01,9.358229807609100837e-01,3.385185250351867570e-01,7.259235991363500728e-01
2.634587313682852303e-02,2.593170877427979082e-02,3.366966512609648743e-01,8.179893985294539593e-01,9.506185438440083457e-01,2.630601821164077481e-01,7.252969409427759695e-01
1.843631726307088867e-02,1.839062590833224001e-02,2.940515033160818748e-01,9.023708828314935815e-01,9.662148576558957647e-01,1.880555858560064020e-01,7.319072266628763312e-01
2.170359850325046663e-02,2.138567008617844531e-02,3.159779362848169626e-01,9.775697510584214767e-01,9.908626057982515833e-01,1.408114389316559856e-01,7.273059298436116427e-01
3.305913500479304434e-02,3.285411865891362665e-02,3.265969196529906471e-01,9.964399382163908747e-01,9.504361509202607916e-01,1.133938202586421140e-01,7.029589168528437293e-01
3.432014165726132021e-02,3.650678713585633201e-02,4.766490945954850456e-01,9.806278111019640642e-01,8.846414596635810978e-01,9.013983686287160846e-02,6.745522358735515089e-01
7.163325280330323785e-02,7.093497296943547525e-02,4.092569468611874095e-01,9.555160241988694958e-01,8.410174836244733720e-01,8.819938007474985298e-02,6.364329038842646558e-01
8.148524395521299091e-02,8.059284911000859364e-02,2.603430011356890339e-01,9.064680573914413175e-01,8.100203285664200337e-01,9.396536695757606861e-02,5.935082958871491510e-01
8.471501951234872152e-02,8.285054746657523339e-02,2.459165636149785727e-01,8.388791849446141091e-01,7.878573983060193076e-01,1.467676028518769271e-01,5.689430124914233167e-01
8.508880619412503843e-02,8.277242131672651881e-02,3.428483098036304577e-01,7.580997334419717903e-01,7.707580967724309007e-01,2.134244566832270151e-01,5.605836359694288396e-01
7.293815193783097228e-02,7.131061376327461898e-02,4.003201470048108335e-01,6.947497181781362441e-01,7.790529313615403018e-01,2.674664726975876650e-01,5.527799773645339920e-01
6.060192351724991849e-02,5.830481802434329952e-02,3.652162424859069501e-01,6.719640252873547714e-01,7.913592286030572964e-01,2.886122238989450306e-01,6.219973802360796444e-01
5.512162375053498292e-02,5.028990459832388682e-02,2.587331481765164365e-01,6.066518986045120743e-01,8.127931693399994550e-01,3.710172091985858289e-01,5.198984586486016246e-01
1.986328813926853051e-02,1.989401475679673792e-02,3.245508263242817826e-01,5.559079301796028272e-01,8.226332142468896214e-01,4.555516574738134317e-01,4.512096809774312489e-01
1.390524928374758072e-02,1.498663012363999486e-02,4.412725505976031748e-01,5.285489520657253859e-01,8.450924175912672975e-01,5.166775909410008527e-01,4.515517061719346303e-01
2.582836644529963588e-02,2.644588749258377017e-02,4.479211632226869910e-01,5.153308283833888392e-01,8.396960134535157438e-01,5.289614070277639524e-01,4.500432043976530516e-01
2.564219487659207333e-02,2.608273699499776693e-02,3.480629252680231822e-01,4.851683916514980544e-01,8.000716064119678395e-01,5.680912122727307390e-01,4.745265120135863657e-01
4.183988207593341418e-02,4.173586103934512348e-02,3.645568436369602261e-01,4.313890105579256673e-01,7.661005320504320482e-01,6.591863786693570315e-01,6.680784549069044287e-01
4.833902086763144923e-02,4.923109993732686929e-02,3.071202898748806587e-01,3.525698135369350616e-01,7.380122529748347482e-01,7.825217979971251792e-01,7.888494357627179321e-01
5.705557298408532596e-02,6.238551369532123470e-02,3.838443499143517346e-01,3.531080548527830709e-01,6.887759952749106240e-01,7.353005946728294884e-01,8.082703319878706827e-01
1.018952730152231645e-01,1.098674099035839152e-01,3.479713452556489339e-01,3.169799411071438366e-01,6.096820912126048597e-01,7.649224295284124953e-01,8.114937275191432819e-01
9.426889620140460613e-02,1.016797262959183434e-01,4.731740381424668351e-01,2.893160245641295258e-01,5.283889066704365867e-01,7.493443886602401127e-01,8.113638924191073354e-01
8.161500559420037382e-02,8.945227139301883956e-02,5.697247865864562000e-01,3.095164352687830300e-01,5.314041286672920306e-01,7.231547949534292696e-01,8.124081591639721323e-01
8.408975528728510063e-02,9.048848293519050345e-02,4.992301872381180172e-01,3.456652958742447712e-01,5.699273071639219257e-01,6.530557616822774136e-01,7.902100670344557320e-01
7.175690544086849032e-02,7.898766567336414079e-02,4.903689776580848481e-01,3.462493374981460703e-01,5.464506617012160339e-01,5.927038499330706811e-01,6.079271507806600638e-01
6.673379521045430529e-02,7.390180411520615167e-02,5.163858035922503920e-01,3.071952385567450206e-01,4.834767048796385081e-01,6.113053048200817186e-01,4.032176298104174217e-01
3.537835475840597765e-02,4.035703651239423012e-02,5.449035154802004399e-01,2.935033683857029008e-01,4.681066384539943614e-01,6.349481832481250754e-01,4.514449608945850789e-01
1.373140923684383445e-02,1.442233737063428403e-02,5.093091626003419803e-01,3.350455956895114773e-01,5.262322691421394971e-01,5.829589040902155572e-01,5.048716467448904899e-01
1.789718371414101422e-02,1.759804120064040883e-02,2.067067492863894629e-01,3.691281524606276343e-01,5.834716177791285929e-01,5.934985779356157787e-01,5.304976304437819534e-01
2.077768785898343254e-02,2.008284138329433088e-02,1.574635572161102448e-01,3.553280345695690734e-01,5.614968530646453626e-01,6.259990306253929715e-01,5.488536472468211747e-01
1.801486911076577088e-02,1.799872992157693086e-02,2.571396714923303017e-01,3.584615935995648650e-01,5.671449391994330957e-01,6.407883543869657972e-01,5.296984504719184361e-01
1.385995004212496953e-02,1.361918127988381508e-02,2.355110974712436300e-01,4.355849586204038615e-01,6.111719994133850697e-01,5.726616108220103918e-01,5.009537853826342424e-01
1.337624911792418408e-02,1.319543347014634667e-02,2.754152789524593747e-01,5.554253387053926794e-01,6.878014511495226246e-01,4.482621996428478583e-01,4.725201502698844758e-01
2.217875103183699487e-02,2.485597101479685572e-02,2.879708054069971546e-01,6.377835651164971420e-01,7.095876054732306315e-01,3.689251116412056719e-01,4.221789057560800251e-01
4.135649531568955095e-02,4.200622940476715639e-02,2.708425784877616649e-01,6.939803258992800483e-01,6.869563069662140142e-01,2.926894823799736089e-01,3.711214225179499948e-01
4.410858632457551054e-02,4.631280268426678920e-02,3.289326139893603562e-01,7.515432044456361593e-01,6.518714292641334396e-01,2.119080257943465606e-01,3.369864095231980827e-01
5.559215185647817248e-02,5.832290652298989519e-02,3.884299060140035675e-01,8.172726444461440032e-01,6.424052266140017897e-01,1.102124316942355436e-01,2.998470604840624554e-01
7.531043452997893128e-02,7.566050609202749910e-02,2.908525725578913756e-01,8.432232117443410058e-01,6.356309707295965117e-01,6.777193906295427006e-02,2.897594331723308270e-01
1.017472586558429565e-01,9.960250970757726641e-02,1.908126501838222633e-01,8.060842510138148675e-01,6.182604176176998978e-01,8.168844506816999584e-02,2.642210135492953360e-01
1.017946963095216761e-01,1.005107597715308998e-01,2.913251659015746453e-01,7.439344734240359580e-01,5.910079022592045206e-01,1.073788926762093004e-01,2.243046709617233514e-01
8.387932879853517154e-02,8.176657732916377264e-02,2.121422535762870487e-01,6.717876526559799499e-01,5.561983605935711950e-01,1.406133615277077864e-01,2.053200831484882638e-01
7.388028891675954557e-02,7.092504837925553418e-02,2.594843964919302248e-01,5.715429863986213332e-01,5.047646394976483819e-01,1.888810182758886014e-01,2.114894186122398823e-01
5.826319228155492358e-02,5.618928714898311499e-02,3.907707205460226318e-01,4.337552955880399908e-01,4.106149115237043290e-01,2.879544367847210462e-01,2.170694980969241905e-01
4.995812298462005974e-02,4.615289982665864849e-02,4.449980787808750504e-01,3.199813575266264865e-01,3.230800235733911618e-01,3.393363429290331412e-01,2.329871945237053099e-01
2.151241519540322139e-02,2.114387759453540544e-02,5.146749446902442182e-01,2.605217819658721123e-01,2.779130914603981095e-01,3.575208565236276392e-01,2.425812508011602198e-01
1.044695347457723703e-02,1.230543322148612909e-02,5.789017784125825017e-01,2.480285405692329026e-01,2.783975829945599112e-01,3.748192530969585157e-01,2.573258028383212936e-01
3.068171657052654738e-02,2.976730350016080356e-02,4.488199398098789428e-01,2.467615417666828015e-01,2.938446572263945789e-01,3.913669706581714980e-01,2.792205715852227876e-01
4.161326725897929180e-02,3.927335932042689409e-02,4.282419969705728580e-01,2.704879104141004187e-01,3.282214175089617214e-01,3.957713779872319426e-01,2.875003491385977883e-01
4.283060170476812173e-02,4.083645414188937645e-02,4.785692962192045208e-01,3.199908770922287871e-01,3.843297926888896709e-01,3.698992476169192800e-01,3.090590539398518910e-01
4.331465111689188768e-02,4.147986133930204461e-02,4.290365519786017434e-01,3.707133984573026675e-01,4.407393436626959038e-01,3.272444918812020265e-01,3.620762271834205848e-01
4.589396798209936096e-02,4.326721378231924292e-02,3.337554202493170363e-01,3.804047052383717764e-01,4.494362186019152383e-01,3.336072003803946528e-01,4.619891072352462214e-01
5.724146069299936024e-02,5.299451504097060783e-02,2.830373525877615259e-01,3.485190072074230150e-01,4.201279717537669822e-01,3.912627052676910244e-01,4.773866594323706303e-01
7.528029898426870370e-02,6.805215192287525361e-02,2.499584347231944836e-01,3.281390365718340196e-01,3.976569993979016115e-01,3.983457897186557517e-01,5.300904221551772100e-01
6.634597005861493646e-02,6.398437954683167117e-02,3.222561495767442552e-01,3.257080155602425364e-01,3.920995598024319961e-01,3.856552257846377896e-01,5.807658155614093820e-01
9.552674372407739256e-02,8.893427655945844446e-02,3.073031163150371503e-01,3.100863064681737002e-01,3.637343295036597479e-01,3.692155784333174817e-01,6.001729975470737610e-01
1.043533683853915817e-01,9.970191922029975062e-02,1.266321757770038636e-01,2.729850149663556325e-01,3.449698890688622233e-01,4.200478323944018544e-01,5.880433019060088418e-01
1.148266887016156090e-01,1.092344646238598144e-01,5.351373487094156223e-02,2.443010516227660245e-01,3.134619150150754763e-01,5.186677130069435870e-01,5.198454808692020146e-01
1.143074285149055930e-01,1.116917009049807064e-01,1.533716702576866098e-01,2.323949901293045350e-01,3.005722676542866290e-01,5.406486914776180708e-01,4.602928609218568390e-01
1.096348729840945085e-01,1.091459117230393905e-01,2.136212142893242627e-01,2.191502955135479491e-01,2.999368113951454973e-01,5.956756132377482027e-01,4.426020201728422254e-01
9.002311122833592250e-02,9.232560543400222808e-02,3.620894697483917901e-01,2.033313861608027906e-01,2.828206221216998939e-01,6.114256050472275383e-01,3.625498556521509208e-01
7.819197896744914389e-02,8.101385403369343319e-02,3.644211860036716821e-01,1.933606824650756506e-01,2.740502603458285780e-01,6.163340801701644445e-01,2.684819171961627116e-01
5.591351012182116387e-02,5.923384028020799857e-02,3.503483970117429180e-01,2.055767498581435038e-01,2.822718094649973031e-01,6.061597785444021724e-01,2.469200941921960435e-01
5.542738021023024125e-02,5.789516664135299640e-02,3.242878816230976846e-01,2.508880809935447043e-01,3.095239704390101432e-01,5.064095253508668071e-01,3.022345422156363925e-01
7.869066887743546290e-02,7.569523269907479923e-02,2.283968926157350920e-01,3.134436346217535641e-01,3.873850870661702528e-01,3.877814153741352410e-01,3.695009017838798981e-01
8.379564859479421424e-02,8.204373264414675793e-02,2.365863852684606805e-01,3.496269947893369534e-01,4.309841910259772924e-01,3.910123960026785084e-01,3.704021645722184175e-01
8.230268825803273292e-02,8.118479149972261666e-02,2.654768803612744810e-01,3.322428564255521799e-01,3.935004950473412477e-01,3.518832895863495125e-01,4.443185285931922635e-01
7.930222421117363862e-02,7.607851790428427075e-02,2.855630348527236628e-01,3.066547719220337753e-01,3.585484400507185643e-01,3.762240582135582545e-01,7.407777522982009755e-01
7.204882287481351177e-02,7.258415716454517941e-02,5.159346085548012217e-01,2.621861590883378668e-01,3.163832307508302466e-01,4.085287203585744042e-01,9.793793299528428253e-01
7.369929024290437780e-02,7.928521886204610569e-02,6.190615351741012296e-01,2.565747012798143545e-01,3.119886024845760497e-01,4.059738719058092471e-01,1.012331182975722221e+00
9.998335932216821653e-02,1.045924876364571349e-01,6.245967645618023534e-01,2.826862419722820929e-01,3.105266574251266953e-01,3.721459770214125551e-01,1.021078143788382686e+00
9.771077334107006185e-02,1.064775137457421306e-01,6.969177733670681718e-01,3.201472101056428432e-01,3.089382621964555375e-01,3.349947686764643273e-01,1.020364730515456175e+00
1.001249181576593095e-01,1.080326974892390490e-01,6.898994468855556006e-01,3.902493190651910027e-01,3.434504067642171754e-01,2.731904784524047947e-01,1.007768637256559296e+00
1.004412825892565947e-01,1.070090561762822856e-01,5.418213941378852150e-01,4.768543196311436083e-01,4.102977027722007897e-01,1.477192394553933641e-01,9.757784783786250804e-01
1.087179322607960269e-01,1.151686345786185062e-01,4.724089323435546328e-01,5.126309199155582030e-01,4.389271188846124994e-01,1.186099176019614065e-01,6.504739295144053024e-01
1.120872872062801673e-01,1.176508924792335486e-01,3.158946211292565920e-01,4.922632900123466437e-01,4.148295194936112984e-01,1.743455510475080961e-01,4.086921519000200620e-01
9.604462963819217214e-02,9.749095380663652666e-02,2.730113866640852538e-01,4.214075015759830012e-01,3.504445691912886351e-01,2.664073251075745330e-01,3.417825485247293349e-01
6.423107326258307992e-02,6.534927646003106660e-02,2.438759276720065539e-01,3.258569671164737169e-01,2.753557154157857401e-01,4.009577358328058061e-01,2.563720596838175436e-01
3.633401555688318268e-02,3.888207920624343894e-02,2.317601962279677852e-01,2.551686540427646754e-01,2.335939300471085445e-01,4.550280232433523420e-01,2.288343484356282487e-01
3.624762523742485615e-02,3.629581733114347480e-02,1.352735863477830536e-01,2.157845424577574944e-01,2.379061281522794891e-01,5.073084124434537046e-01,2.245059588182170829e-01
3.185996322063670838e-02,3.209306722112688359e-02,1.631107302046331531e-01,2.052430861700944020e-01,2.487162375424985250e-01,5.445589152266673283e-01,2.166615878402243234e-01
2.784334718253620583e-02,2.659583470633386515e-02,1.332296467824442276e-01,2.340029821844653024e-01,2.916716038796747235e-01,5.275806273676699742e-01,2.044795771867588263e-01
4.906090687702899938e-02,4.410741388812476627e-02,6.314670509349741556e-02,2.992282752740956786e-01,3.763642478786117240e-01,4.835155191174025369e-01,1.962687718410765780e-01
5.528436288488589034e-02,5.034816104971318040e-02,6.521221740393484678e-02,3.520731363572298656e-01,4.544493072280030299e-01,4.239142686857322317e-01,1.761663909020854402e-01
5.313538169236600023e-02,4.829243382146213709e-02,6.709730385132640917e-02,3.702438901803515869e-01,4.699345180807812383e-01,3.529705405867223922e-01,1.593061661422553732e-01
4.464514825272711956e-02,4.095728906892756593e-02,8.960957823016321711e-02,3.361722692309780380e-01,4.294848504661017419e-01,3.679367936119758431e-01,1.378792407874677717e-01
4.128893692557621814e-02,3.794854358153399582e-02,3.084204128837699233e-01,2.816649561924355338e-01,3.691149543093901197e-01,4.406976876264091514e-01,1.414292029017800156e-01
3.967802563875046096e-02,3.592581117227034576e-02,3.125174659808315769e-01,2.414170668985693158e-01,3.255284906277248202e-01,4.594297546386640896e-01,1.836416264351052319e-01
2.699044319294885072e-02,2.409007267036441038e-02,3.109395224686305470e-01,2.249509316297596262e-01,3.007202899085670844e-01,4.708731676709822511e-01,2.284046800541931210e-01
6.777629581611468480e-03,7.165220169282985989e-03,4.037870864735416676e-01,2.254106285225321582e-01,2.825115978160500085e-01,4.586922728389168369e-01,2.496924949749127765e-01
2.451908064515014377e-02,2.225878993116628748e-02,3.122603043171194859e-01,2.683547369954861206e-01,3.060106574615494290e-01,4.265583952509680032e-01,2.649005926518976373e-01
4.168116404474255660e-02,3.766514860211536697e-02,3.008289905027034528e-01,3.566817476334867565e-01,3.725417573843210484e-01,3.968305541689605143e-01,2.748481801403847569e-01
4.415419971399395932e-02,4.086978531564662565e-02,3.489772538100595067e-01,4.844189507681458395e-01,4.667010603555868942e-01,2.927453551874699134e-01,2.926313429087998852e-01
5.014091854575462859e-02,4.628066080072746474e-02,1.076240094272467307e-01,6.011513177272272967e-01,5.416087867163648095e-01,2.155781798271695637e-01,3.230531114297381934e-01
5.199169411712784711e-02,4.856731872468883493e-02,1.412497920654098571e-01,6.946925763866111936e-01,5.886490875387638821e-01,1.576285774371150583e-01,3.206155067926516611e-01
5.355258488131724864e-02,5.046371593864694416e-02,1.411372669922474066e-01,7.711604502366756764e-01,6.047855273479382232e-01,1.074827070308201071e-01,3.182420923416224290e-01
4.895129130323269684e-02,4.596512965137213719e-02,2.135543628835716856e-01,8.394902079756207947e-01,6.366969742398952414e-01,7.741080326224980546e-02,3.371594222708348965e-01
2.531798357289700985e-02,2.562579493204371686e-02,3.122262614724786722e-01,8.266327808146283207e-01,6.725061616332794756e-01,1.268551730232914954e-01,3.351516984232097429e-01
2.055126404833888462e-02,2.051204169784814207e-02,2.733032662040865701e-01,7.488286082788180309e-01,6.564741975393517670e-01,3.160330274772856218e-01,3.255599836032890271e-01
1.716562043592152753e-02,1.756550216141894091e-02,3.181227215251973273e-01,6.640372361746034180e-01,6.248864226109600573e-01,3.705472174512547956e-01,2.985029790526526061e-01
1.635782795063820891e-02,1.588557604823436983e-02,2.506106613987119647e-01,6.160456089056389750e-01,6.641367885378084424e-01,4.555033669571534882e-01,2.581897937038739599e-01
1.783727160219526417e-02,1.624829243749344870e-02,1.750608013976190647e-01,5.548874083881550900e-01,6.816627976255258403e-01,5.346502690134812275e-01,2.348647912141501870e-01
1.712252283577188339e-02,1.559082452354163331e-02,1.703231804667288130e-01,4.512596017003153714e-01,6.402775903522776035e-01,6.167974379742899860e-01,2.042082451566376022e-01
1.718864930983287145e-02,1.574060506054409184e-02,1.209258445963262429e-01,3.407886485526648856e-01,5.606342125605821014e-01,7.065591111724072171e-01,1.688566863355185355e-01
1.501171599817356997e-02,1.345848638191482829e-02,7.868504437804603457e-02,3.181888813124676418e-01,5.029091401483335444e-01,6.325170457882104413e-01,1.827417780139893866e-01
1.971671994235293240e-02,1.716355057742743884e-02,0.000000000000000000e+00,3.371454036967475032e-01,5.246025078953825416e-01,5.684533385772611025e-01,2.028796023739733723e-01
2.293906806680671290e-02,2.029408482891567264e-02,1.802651789695482176e-02,3.571326062516591571e-01,5.646210887309818238e-01,5.674976058872985840e-01,2.240250443424714466e-01
1.930432595794705219e-02,1.730244844819453162e-02,2.285017575464924067e-01,3.387042569246718760e-01,5.290230016474983810e-01,5.590919501572497730e-01,2.406486451778360458e-01
1.531566274564368814e-02,1.374287884122902745e-02,2.601917666927413553e-01,3.145602371353276028e-01,4.939409926120781891e-01,5.647162036245010341e-01,2.406893658626120813e-01
2.881474029800979927e-02,2.667168530132167995e-02,2.789349728542475093e-01,3.265102700329462482e-01,5.385288842254983832e-01,5.909416322059893867e-01,2.469216193098895118e-01
4.798411999178455595e-02,4.660579931533698900e-02,2.765389034125982359e-01,3.615723441927050086e-01,5.982913019579282343e-01,5.612787584230778393e-01,2.865164407657617707e-01
6.158700163513417675e-02,6.195820551505475809e-02,2.909579646637293071e-01,3.489251522194969923e-01,5.967807420047865907e-01,6.148054565437758301e-01,2.953226800254527551e-01
8.209533001783782258e-02,8.089129329644278998e-02,3.074520900508390664e-01,2.897962993413222832e-01,5.063732204986735042e-01,6.579299280227169922e-01,3.006473721711572789e-01
8.525119208772043156e-02,8.560651686908193891e-02,2.464505869807050165e-01,2.500816701447100554e-01,4.700000536595431710e-01,6.748224395893153149e-01,3.100899418743802149e-01
1.208577692092716732e-01,1.191300996780856880e-01,1.205193826309811089e-01,2.603800610098984114e-01,5.189365440932950380e-01,6.972496683802188455e-01,3.163802192920369127e-01
