0.034407156,0.722304564,0.017529984,1.106103071,0.58676088,0.379961015,0.618260418,0.264221014
0.036940893,0.719554307,0.035473642,1.101214699,0.59682308,0.278341067,0.328221418,0.287500349
0.005463964,1.214118487,0.055918384,1.026055633,0.826697525,0.259479535,0.440739344,0.362076227
0.00377486,1.189866331,0.057986231,1.268978786,0.670163568,0.335828708,0.449436219,0.461989107
0.002912573,1.151191806,0.030372064,1.153293771,0.809494283,0.243397924,0.420127972,0.477386659
0.017192621,1.189358141,0.034296713,0.827388503,0.959240259,0.295927535,0.397656999,0.530090422
0.039966804,1.196972499,0.02679156,0.987596565,0.900160713,0.215332484,0.39209956,0.580765816
0.048558726,1.193087945,0.066437764,1.260332828,0.833016689,0.188894476,0.36373433,0.600172998
0.057429657,1.143224132,0.102329207,1.134563227,0.691567014,0.211489419,0.344969889,0.588043302
0.027086026,0.977367603,0.104909773,1.219098404,0.507493696,0.264824788,0.313461915,0.519845481
0.030217366,1.009010369,0.113237915,1.238149751,0.315106389,0.343972416,0.282820622,0.362549856
0.027586001,1.050634643,0.301096981,0.714785548,0.319539952,0.568246602,0.430984191,0.370402165
0.07015998,1.095941589,0.255400093,0.633295649,0.331093057,0.372361594,0.393500495,0.444318529
0.086974923,1.123329928,0.263610268,0.67197982,0.341264598,0.424072338,0.35854844,0.740777752
0.087254799,1.139344303,0.320320393,0.39650891,0.374564218,0.644650055,0.316383231,0.97937933
0.092727372,1.125590683,0.292697188,0.366696056,0.337994074,0.462133208,0.311988602,1.012331183
0.262476504,0.693966551,0.26645558,0.389176522,0.272985015,0.523358539,0.310526657,1.021078144
0.262739134,0.627025395,0.063795253,0.682820331,0.306654772,0.666699977,0.308938262,1.020364731
0.252231571,0.569474424,0.094824445,0.864745565,0.301514083,0.842266224,0.343450407,1.007768637
0.233863134,0.466481071,0.081568145,1.005602583,0.192431026,1.062947742,0.438927119,0.65047393
0.217060943,0.431407125,0.075555728,1.052071952,0.220495269,1.072132051,0.414829519,0.408692152
0.066505629,0.775932194,0.071790022,0.778015449,0.361766347,0.948939199,0.541608787,0.323053111
0.078225466,0.815797703,0.06893546,1.019672846,0.533136157,0.761054498,0.588649088,0.320615507
0.08378705,0.882107529,0.068861957,0.689724128,0.403655898,0.371909858,0.604785527,0.318242092
0.084907161,0.931037126,0.085111898,0.834170204,0.360248565,0.318823889,0.636696974,0.337159422
0.09224567,0.915312293,0.087520123,0.909014198,0.709358555,0.361819485,0.672506162,0.335151698
0.070446738,0.879028315,0.056016068,0.839808535,0.833631092,0.288553956,0.656474198,0.325559984
0.077317937,0.783777418,0.045901641,0.662848009,0.709467614,0.302329988,0.624886423,0.298502979
0.075918595,0.794447814,0.051251843,0.832508289,0.730356481,0.30344348,0.664136789,0.258189794
0.074721678,0.797380875,0.004636114,1.129650415,0.818366453,0.415588106,0.681662798,0.234864791
0.067168822,0.792272202,0.009858821,0.982616356,0.771293467,0.341837983,0.493940993,0.240689366
0.042574912,0.770753499,0.013628704,0.949573746,0.531229789,0.346263456,0.598291302,0.286516441
0.04880243,0.750007468,0.017884273,1.286475498,0.560601504,0.2504441,0.596780742,0.29532268
0.0044559,1.008616442,0.030000811,0.893063835,0.890621825,0.252263651,0.50637322,0.300647372
0.008569582,1.045336549,0.056013609,1.060001434,0.875557279,0.216558573,0.518936544,0.316380219
0.01000592,1.079061075,0.232307456,0.744232439,0.892138153,0.249888655,0.58608802,0.376139364
0.01891484,1.109030602,0.57422807,0.534747487,0.882889348,0.239367677,0.602654772,0.454253267
0.025894011,1.089102238,0.507772567,0.423622936,0.643488961,0.296634142,0.758888752,0.265540686
0.048378015,1.04950637,0.604618167,0.368898239,0.713499054,0.235810907,0.748501736,0.2489179
0.172459712,0.715608114,0.686089141,0.328811019,0.71882546,0.17040101,0.755581045,0.244988878
0.44376912,0.509283321,0.625338319,0.311975209,0.513929432,0.177328385,0.758270659,0.244252732
0.441214316,0.460459713,0.624653211,0.301861555,0.336707249,0.132634917,0.74332609,0.249272388
0.440097342,0.388313936,0.325409532,0.471262545,0.286124879,0.439731158,0.745956305,0.222463119
0.429900286,0.307300018,0.118787021,0.51441457,0.332321746,0.670106074,0.748941528,0.227201347
0.425647202,0.315126473,0.164196408,0.595678127,0.569111519,0.649066587,0.712120342,0.234216559
0.458811466,0.335401728,0.231402582,0.652147883,0.580467152,0.628715262,0.637424446,0.230296604
0.234175989,0.396018945,0.239497274,0.635486339,0.736309872,0.418488593,0.593256877,0.1995087
0.165951664,0.546493695,0.28221426,0.789748153,0.488375957,0.36412305,0.524907662,0.133147202
0.201002419,0.652147883,0.274177121,0.598315311,0.517217114,0.313410737,0.20788009,0.538103512
0.243813444,0.730444068,0.421624605,0.818299149,0.622924382,0.269556407,0.272760687,0.571079426
0.258971616,0.738082386,0.441933008,0.663783434,0.330875487,0.465758836,0.328427181,0.60918734
0.32354374,0.738660878,0.327599308,0.556421467,0.303419613,0.534094937,0.380731076,0.606604287
0.336795411,0.724158539,0.336069333,0.536754012,0.299411265,1.29133362,0.420986761,0.582143761
0.328383311,0.684312818,0.347464895,0.400504009,0.51585436,1.818465944,0.43489571,0.536523837
0.276311191,0.604805942,0.351111623,0.418191463,0.520727925,0.506458851,0.443310569,0.4440525
0.250035168,0.454876282,0.104182077,0.333804201,0.684625913,0.626193433,0.427121205,0.382208216
0.296100171,0.388838844,0.043097918,1.146537335,0.57605534,0.379364741,0.33294223,0.604881605
0.2638753,0.357428601,0.075799867,2.085358425,0.369978728,0.226221998,0.325214734,0.643487875
0.11062798,0.186992578,0.11734911,2.47248271,0.116927625,0.715081518,0.243415292,0.633022934
0.045662373,1.415478191,0.10271549,2.7173045,0.267921445,0.629255401,0.383792861,0.416210394
0.093569372,2.195114132,0.140410621,2.463972769,0.278841025,0.822782402,0.364567621,0.624927259
0.112758222,2.247711555,0.117837731,2.650854223,0.22955379,0.503665111,0.371543685,0.595833942
0.122076769,2.28344916,0.118087597,2.148543606,0.367753034,0.68477663,0.390587788,0.500954747
0.136456678,2.302778289,0.096785096,1.205588118,0.31258088,0.693871304,0.403720574,0.338718519
0.144518681,2.305090629,0.098073253,0.616971818,0.310860713,0.607429104,0.247182249,0.662875877
0.111514778,2.285684687,0.134513725,0.622680963,0.310527913,0.758960066,0.260314022,0.721143773
0.099039616,1.296331309,0.245154078,0.664716118,0.362979453,0.827907068,0.26058198,0.722304564
0.086996714,0.582127196,0.222670044,0.620743829,0.353499623,1.285055638,0.298489423,0.719554307
0.107959415,0.587592208,0.424919873,0.477984411,0.236527356,1.257546545,0.392821084,0.715062955
0.136871243,0.58743487,0.438552522,0.266867882,0.317580181,0.362490274,0.447794152,0.674411805
0.222168757,0.583084314,0.562212164,0.24354943,0.259862235,0.345026646,0.487553435,0.645724501
0.268224138,0.544512131,0.599981995,0.280033132,0.786641034,0.184823161,0.473528811,0.671349637
0.41973696,0.398320342,0.814585466,0.291661558,0.721938809,0.198773228,0.47686498,0.680265985
0.52626031,0.325448636,0.628792193,0.276702696,0.673139901,0.217432185,0.351666096,1.143224132
0.646885764,0.264727641,0.569147491,0.233860107,0.566238052,0.185931593,0.322074662,0.539298246
0.676041957,0.250029582,0.097322557,1.549588024,0.220849464,1.133746419,0.405959748,0.464731121
0.674861038,0.26275816,0.070904952,1.425419631,0.21705739,1.20072234,0.511060936,0.390114759
0.55389546,0.273963065,0.066074618,1.318777022,0.22028585,0.935064832,0.55391773,0.280509468
0.489919305,0.278404889,0.107593995,1.359044783,0.244791361,1.052103926,0.51876851,0.257078345
0.09010742,1.549588024,0.13765566,1.35394031,0.424915332,0.707845882,0.588651922,0.253010816
0.073984853,1.58379959,0.129374303,1.369320253,0.564765285,0.74616022,0.62369227,0.233175336
0.081071783,1.62811978,0.092476909,1.379556756,0.497259927,0.643506099,0.706226407,0.221585053
0.118372454,1.637403353,0.123252731,0.476859946,0.362527734,0.363855235,0.742432938,0.204004334
0.118970385,1.631253386,0.114717696,0.761148909,0.310162317,0.327139745,0.723229082,0.200894741
0.120023257,1.630143159,0.085331865,0.668297045,0.374664909,0.322794467,0.69452019,0.211460881
0.076466729,1.169115895,0.115314022,0.941835886,0.307511656,0.374968884,0.66936152,0.217432185
0.131851516,0.375810121,0.148318988,0.849199113,0.176209308,0.242937429,0.363451763,0.977367603
0.125688626,0.336678476,0.110625088,0.93008432,0.279808621,0.729376263,0.320891213,1.009010369
0.112654816,0.588715983,0.203092824,0.908861445,0.382513061,0.693428047,0.295180638,1.050634643
0.083604001,0.704767508,0.235731591,0.558830694,0.564901214,0.961497207,0.294705469,1.095941589
0.08509319,0.786231818,0.347160762,0.431794431,0.449820351,0.744829701,0.299941654,1.123329928
0.091125948,0.818987727,0.449913847,0.386655169,0.548402822,0.870238032,0.441359122,0.693966551
0.125141357,0.824465158,0.662317835,0.343841342,0.632275599,0.706835252,0.441914978,0.627025395
0.141628877,0.823083469,0.467930352,0.312078154,0.564050677,0.576459072,0.425852232,0.569474424
0.21622148,0.757384538,0.10391125,0.529133874,0.723157186,0.401483736,0.392247307,0.466481071
0.249404098,0.635034879,0.109375692,1.089461372,0.477773652,0.228056144,0.364502311,0.431407125
0.369667882,0.502086548,0.089174069,1.14108256,0.700277319,0.398748289,0.334199084,0.381545609
0.476351777,0.379073695,0.104086822,1.056613061,0.386030013,0.265751605,0.394072123,0.414521627
0.584855905,0.343841342,0.113346461,1.508202487,0.401660771,0.307523683,0.431429818,0.40973067
0.557405814,0.302988499,0.113209147,1.436727374,0.326073885,0.25410044,0.465431562,0.398903068
0.09021724,1.146801444,0.087570342,1.35328052,0.325540578,0.321380772,0.45877997,0.384884307
0.090359131,1.201139537,0.083753375,1.02287013,0.32977274,0.672028491,0.198169277,0.28580874
0.091325985,1.243074189,0.079184766,0.690038249,0.448626363,0.924857353,0.258819777,0.775932194
0.087189081,1.289061955,0.122355274,0.402945138,1.09,0.356645731,0.310934863,0.815797703
0.098412697,1.318098508,0.17708461,0.547771399,1.088945386,0.29144824,0.358294129,0.882107529
0.083472935,1.28883859,0.148293065,0.557013553,0.692618906,0.206291795,0.375756937,0.879028315
0.079435004,1.175712793,0.126765208,0.479235742,0.793805077,0.262513393,0.365355629,0.690506193
0.074693069,0.697008332,0.204408094,0.440344274,0.753964157,0.250112579,0.36446244,0.574662807
0.076277743,0.492825576,0.152554819,0.340410896,0.357591891,0.186858078,0.376479989,0.5146956
0.141766689,0.558950407,0.220779859,0.471223494,0.448075439,0.211680706,0.408975037,0.382365463
0.137382972,0.568381176,0.184602258,0.44942849,0.804581861,0.200146606,0.495973729,0.164210511
0.145605521,0.532484158,0.153870437,0.4628187,0.5866803,0.201522229,0.487043794,0.234203962
0.218406224,0.411536705,0.258388346,0.245837273,0.825521263,0.246495827,0.547707541,0.281912958
0.148865417,0.423329587,0.484087526,0.306208235,0.914963174,0.17722378,0.601380749,0.344530202
0.183804473,0.440395789,0.677979792,0.247147538,0.920388832,0.195606371,0.585397437,0.400714345
0.196493259,0.453968172,0.641330269,0.228068676,0.509618267,0.118030348,0.650584746,0.783777418
0.466454,0.240346832,0.415911541,0.296814471,0.380250017,0.403215453,1,0.324223392
0.619226312,0.257317844,0.494792063,0.331218956,0.488602214,0.499720297,0.966174185,0.285733569
0.603708268,0.271590702,0.294659631,0.349680663,0.490734385,0.505375228,0.916445581,0.25157536
0.53476744,0.281566266,0.085251243,0.404730254,0.570887204,0.413962627,0.881802831,0.226304649
0.459139333,0.293875714,0.154584282,0.56884418,0.594177707,0.430549851,0.849975018,0.217489199
0.429458102,0.295731211,0.170206778,0.658479612,0.650121471,0.308620979,0.781418114,0.19387549
0.307565715,0.293849296,0.177860315,0.671245742,0.551195154,0.263718713,0.530542116,0.234835181
0.077781764,0.596368858,0.2212146,0.4700464,0.696287168,0.325920063,0.58582132,0.252438857
0.145257275,0.625103494,0.263515996,0.557379815,0.119648226,1.014317411,0.607582618,0.261198989
0.178801722,0.604109735,0.459662218,0.411222663,0.170698333,0.964856623,0.619169663,0.23784349
0.215756007,0.559371452,0.264413272,0.307285335,0.237817862,1.198012461,0.686189373,0.242617271
0.240826372,0.528142022,0.1689196,0.34487024,0.207459662,0.902575478,0.697191894,0.227906203
0.260259651,0.464483179,0.214284867,0.233019215,0.273333905,0.622579059,0.64501846,0.210680638
0.386765177,0.348493782,0.275988829,0.35164298,0.254342459,0.57039732,0.654238977,0.210680194
0.279603464,0.299204765,0.416351459,0.261910948,0.174309706,0.642634964,0.643163515,0.208498565
0.281516732,0.345264421,0.546426293,0.26542842,0.281604123,0.601051587,0.640738676,0.184534312
0.184641726,0.322308636,0.6192743,0.237677833,0.265884473,0.561136511,0.405977871,0.428284092
0.291934277,0.331738661,0.551939265,0.257028242,0.294079614,0.508036992,0.418749753,0.426765595
0.39517579,0.32334685,0.606277692,0.280771498,0.420848807,0.372998551,0.407133547,0.208779269
0.573697307,0.301623205,0.443153931,0.351190342,0.08482817,1.755192957,0.130452828,1.045336549
0.619391628,0.261184432,0.357494613,0.272232998,0.061800589,1.756091305,0.177332882,1.079061075
0.643670384,0.276374454,0.127085489,0.386137426,0.036235183,1.730737897,0.205976307,1.109030602
0.582192247,0.311968332,0.228148466,0.352964714,0.057829098,2.397621618,0.243579525,1.089102238
0.521482651,0.322192975,0.313750118,0.566113782,0.077654952,2.832417295,0.297751451,1.04950637
0.323970909,0.30935568,0.38085017,0.648337716,0.127878512,2.696956035,0.325516755,0.715608114
0.230759478,0.500985648,0.320759054,0.571862339,0.139539208,2.857105859,0.327554607,0.509283321
0.251169186,0.594805244,0.119083325,0.806704755,0.15191808,1.0889183,0.2051756,0.730444068
0.26041893,0.714827924,0.172762258,0.944648662,0.295443809,0.564663381,0.269203028,0.738082386
0.125004291,0.949064418,0.196381626,1.261235618,0.485386243,0.605219974,0.340643091,0.738660878
0.133042787,1.004945386,0.32655394,0.817334295,0.379509225,0.493445291,0.411636217,0.724158539
0.151059941,1.059861863,0.300695145,0.798588878,0.554939875,0.723024549,0.482620327,0.684312818
0.254271054,1.021667869,0.285821966,0.809236752,0.686955889,0.675195042,0.545533288,0.604805942
0.242958313,0.950701046,0.248057134,1.092290364,0.807732451,0.306706663,0.601639573,0.454876282
0.266995653,0.930157186,0.236470111,0.734537264,0.764457657,0.279885827,0.568926095,0.388838844
0.261293531,0.933581507,0.265269585,0.622347344,0.717996456,0.251491259,0.511498366,0.357428601
0.254201613,0.741956832,0.278107328,0.625218388,0.563910929,0.270031949,0.446173911,0.333804201
0.316413081,0.616185489,0.212154599,0.640707315,0.361076932,0.332285004,0.195875961,0.19863595
0.219772831,0.548437182,0.15284939,0.569231076,0.189713165,0.488542909,0.081197204,0.36542761
0.173611176,0.542972301,0.114212364,0.616024283,0.144594445,1.565083904,0.075070836,1.415478191
0.156750755,0.542124835,0.042914967,0.674240939,0.204611322,1.409581635,0.066520827,2.195114132
0.284189334,0.247628356,0.032436761,0.975342824,0.168527677,1.953743736,0.050919359,2.247711555
0.261926201,0.267583081,0.048876698,1.133450445,0.16854017,1.686525454,0.06413334,2.28344916
0.041308329,0.612946308,0.090257948,1.205103035,0.136426377,1.549690716,0.078763428,2.302778289
0.027867026,1.005508066,0.068537191,1.008379616,0.167755787,1.776856043,0.106592581,2.305090629
0.043085236,1.030409495,0.11390148,1.025423544,0.165252322,1.017130829,0.146512263,2.285684687
0.082381571,1.021273758,0.210429533,0.850074935,0.186374452,0.210659624,0.179577124,1.296331309
0.079408632,1.028958792,0.23900018,0.85820452,0.342382647,0.30314203,0.286474202,0.543905173
0.121113848,0.985984176,0.372657736,0.507074173,0.327864267,0.252508857,0.369563424,0.582127196
0.162848717,0.955140376,0.311040783,0.524766037,0.249721622,0.725910533,0.466963497,0.587592208
0.204070191,0.727291966,0.392573295,0.410414521,0.217127214,0.762644863,0.584956665,0.58743487
0.262267535,0.522756879,0.448165155,0.224227263,0.281391917,0.63062055,0.861896834,0.398320342
0.293462353,0.460321085,0.684807481,0.257681233,0.435326322,0.62659352,0.861108513,0.325448636
0.369176529,0.350781642,0.745211261,0.280585379,0.73581174,0.557316068,0.846259911,0.264727641
0.540080771,0.240823582,0.683534957,0.203186754,0.633924296,0.451097697,0.795190345,0.250029582
0.693462546,0.241883948,0.822989707,0.222918697,0.665169823,0.416048023,0.741277214,0.26275816
0.752606569,0.247788725,0.910836786,0.362823343,0.674825923,0.354496544,0.702008016,0.273963065
0.924141319,0.278648371,0.89,0.427531045,0.511888922,0.322696679,0.613562794,0.278404889
0.971665243,0.31826609,0.696043643,0.4377493,0.224687646,0.342308561,0.22797598,1.549588024
1,0.368561246,0.353649139,0.40122047,0.246690409,0.871569098,0.183682172,1.58379959
0.740222607,0.405323426,0.313710172,0.473292837,0.305325106,1.285219305,0.17598088,1.62811978
0.460112887,0.43141986,0.211371235,0.483876044,0.315127977,1.031751577,0.165645363,1.637403353
0.351108368,0.438234108,0.021295344,0.776434185,0.302190125,0.979687086,0.184615221,1.631253386
0.227818251,0.432032182,0.032940481,1.018913463,0.431874447,0.752768999,0.201109198,1.630143159
0.023079806,0.872397961,0.03476924,1.403893465,0.422438634,0.718500675,0.218512142,1.169115895
0.032332656,1.184783097,0.033237954,1.167034937,0.384559351,0.547036389,0.227302942,0.579407386
0.033446595,1.231485495,0.031512453,1.114579386,0.233836517,0.375273444,0.498860778,0.347790287
0.030798166,1.296705485,0.034317432,1.436625846,0.367170034,0.63161396,0.581156654,0.357784633
0.030847173,1.342866731,0.034203758,2.032193831,0.422035854,0.659322165,0.588097148,0.375810121
0.039039596,1.368215091,0.031596393,1.570805143,0.433501646,0.425987326,0.541504492,0.384614127
0.037514253,1.814458777,0.018367049,1.558721408,0.378458828,0.548562374,0.488898614,0.375792954
0.02581913,1.915616028,0.019823201,1.454547207,0.363438909,0.423214113,0.274019593,0.37930211
0.021641416,1.833789892,0.02318177,1.699561305,0.333142055,0.308652529,0.157927103,0.588715983
0.021471138,1.795737293,0.021889847,1.799489675,0.43826718,0.343944004,0.249017979,0.704767508
0.025486986,1.77037636,0.028730449,1.800589948,0.431920954,0.215728317,0.325628815,0.786231818
0.024989227,1.955967038,0.033869366,1.110445729,0.479275034,0.287770217,0.392255696,0.818987727
0.026546366,2.046124941,0.03636355,1.259528653,0.292949934,0.310910077,0.842125252,0.502086548
0.029175456,1.321959201,0.030432072,1.064006282,0.347260718,0.488839325,0.869949996,0.379073695
